dateTime,Device,Metric,Value,RAG,
27/01/2020 18:00,A428,PM10,175.869995,,
27/01/2020 18:00,A4600,PM10,0.06,,
27/01/2020 18:00,B4098,PM10,7.66,,
27/01/2020 18:00,B4106,PM10,8.7,,
27/01/2020 18:30,A4114,PM10,25.98,,
27/01/2020 18:30,A428,PM10,118.974998,,
27/01/2020 18:30,A4600,PM10,0.075,,
27/01/2020 18:30,B4098,PM10,4.61,,
27/01/2020 18:30,B4106,PM10,5.54,,
27/01/2020 19:00,A4114,PM10,16.01,,
27/01/2020 19:00,A428,PM10,326.459991,,
27/01/2020 19:00,A4600,PM10,0.09,,
27/01/2020 19:00,B4098,PM10,20.5,,
27/01/2020 19:00,B4106,PM10,4.86,,
27/01/2020 19:30,A4114,PM10,10.28,,
27/01/2020 19:30,A428,PM10,90.279999,,
27/01/2020 19:30,A4600,PM10,0.07,,
27/01/2020 19:30,B4098,PM10,2.34,,
27/01/2020 19:30,B4106,PM10,14.759999,,
27/01/2020 20:00,A4114,PM10,20.444999,,
27/01/2020 20:00,A428,PM10,289.269989,,
27/01/2020 20:00,A4600,PM10,0.12,,
27/01/2020 20:00,B4098,PM10,2.42,,
27/01/2020 20:00,B4106,PM10,11.96,,
27/01/2020 20:30,A4114,PM10,16.16,,
27/01/2020 20:30,A428,PM10,156.103333,,
27/01/2020 20:30,A4600,PM10,0.133333,,
27/01/2020 20:30,B4098,PM10,3.01,,
27/01/2020 20:30,B4106,PM10,19.25,,
27/01/2020 21:00,A4114,PM10,16.539999,,
27/01/2020 21:00,A428,PM10,102.659996,,
27/01/2020 21:00,A4600,PM10,0.25,,
27/01/2020 21:00,B4098,PM10,2.64,,
27/01/2020 21:00,B4106,PM10,10.93,,
27/01/2020 21:30,A4114,PM10,13.585,,
27/01/2020 21:30,A428,PM10,210.769989,,
27/01/2020 21:30,A4600,PM10,0.73,,
27/01/2020 21:30,B4098,PM10,6.345,,
27/01/2020 21:30,B4106,PM10,10.849999,,
27/01/2020 22:00,A4114,PM10,19.389999,,
27/01/2020 22:00,A428,PM10,126.319994,,
27/01/2020 22:00,A4600,PM10,0.37,,
27/01/2020 22:00,B4098,PM10,3.68,,
27/01/2020 22:00,B4106,PM10,8.46,,
27/01/2020 22:30,A4114,PM10,28.42,,
27/01/2020 22:30,A428,PM10,136.429993,,
27/01/2020 22:30,A4600,PM10,0.23,,
27/01/2020 22:30,B4098,PM10,1.45,,
27/01/2020 22:30,B4106,PM10,16.78,,
27/01/2020 23:00,A4114,PM10,12.009999,,
27/01/2020 23:00,A428,PM10,236.369995,,
27/01/2020 23:00,A4600,PM10,0.07,,
27/01/2020 23:00,B4098,PM10,2.155,,
27/01/2020 23:00,B4106,PM10,3.92,,
27/01/2020 23:30,A4114,PM10,0.83,,
27/01/2020 23:30,A428,PM10,51.559998,,
27/01/2020 23:30,A4600,PM10,0.02,,
27/01/2020 23:30,B4098,PM10,0.08,,
27/01/2020 23:30,B4106,PM10,0.52,,
28/01/2020 00:00,A4114,PM10,0.78,,
28/01/2020 00:00,A428,PM10,76.434998,,
28/01/2020 00:00,A4600,PM10,0.01,,
28/01/2020 00:00,B4098,PM10,0.06,,
28/01/2020 00:00,B4106,PM10,2.27,,
28/01/2020 00:30,A4114,PM10,0.53,,
28/01/2020 00:30,A428,PM10,507.579987,,
28/01/2020 00:30,A4600,PM10,0,,
28/01/2020 00:30,B4098,PM10,0.4,,
28/01/2020 00:30,B4106,PM10,3.95,,
28/01/2020 01:00,A4114,PM10,0.86,,
28/01/2020 01:00,A428,PM10,98.549995,,
28/01/2020 01:00,A4600,PM10,0,,
28/01/2020 01:00,B4098,PM10,0.176667,,
28/01/2020 01:00,B4106,PM10,2.22,,
28/01/2020 01:30,A4114,PM10,22.449999,,
28/01/2020 01:30,A428,PM10,3.57,,
28/01/2020 01:30,A4600,PM10,0.085,,
28/01/2020 01:30,B4098,PM10,14.179999,,
28/01/2020 01:30,B4106,PM10,1.12,,
28/01/2020 02:00,A4114,PM10,6.72,,
28/01/2020 02:00,A428,PM10,237.98999,,
28/01/2020 02:00,A4600,PM10,0.02,,
28/01/2020 02:00,B4098,PM10,0.14,,
28/01/2020 02:00,B4106,PM10,0.605,,
28/01/2020 02:30,A4114,PM10,1.225,,
28/01/2020 02:30,A428,PM10,79.82,,
28/01/2020 02:30,A4600,PM10,0.01,,
28/01/2020 02:30,B4098,PM10,0.205,,
28/01/2020 02:30,B4106,PM10,2.89,,
28/01/2020 03:00,A4114,PM10,1.48,,
28/01/2020 03:00,A428,PM10,153.800003,,
28/01/2020 03:00,A4600,PM10,0.005,,
28/01/2020 03:00,B4098,PM10,0.21,,
28/01/2020 03:00,B4106,PM10,6.82,,
28/01/2020 03:30,A4114,PM10,3.97,,
28/01/2020 03:30,A428,PM10,102.169998,,
28/01/2020 03:30,A4600,PM10,0,,
28/01/2020 03:30,B4098,PM10,0.37,,
28/01/2020 03:30,B4106,PM10,3.455,,
28/01/2020 04:00,A4114,PM10,14.46,,
28/01/2020 04:00,A428,PM10,256.98999,,
28/01/2020 04:00,A4600,PM10,0.01,,
28/01/2020 04:00,B4098,PM10,0.65,,
28/01/2020 04:00,B4106,PM10,16.889999,,
28/01/2020 04:30,A4114,PM10,1.93,,
28/01/2020 04:30,A428,PM10,49.209999,,
28/01/2020 04:30,A4600,PM10,0,,
28/01/2020 04:30,B4098,PM10,1.455,,
28/01/2020 04:30,B4106,PM10,4.97,,
28/01/2020 05:00,A4114,PM10,1.34,,
28/01/2020 05:00,A428,PM10,101.774998,,
28/01/2020 05:00,A4600,PM10,0.005,,
28/01/2020 05:00,B4098,PM10,3.03,,
28/01/2020 05:00,B4106,PM10,3.86,,
28/01/2020 05:30,A4114,PM10,0.35,,
28/01/2020 05:30,A428,PM10,262.75,,
28/01/2020 05:30,A4600,PM10,0.02,,
28/01/2020 05:30,B4098,PM10,0.3,,
28/01/2020 05:30,B4106,PM10,14.77,,
28/01/2020 06:00,A4114,PM10,34.914999,,
28/01/2020 06:00,A428,PM10,320.919983,,
28/01/2020 06:00,A4600,PM10,0.01,,
28/01/2020 06:00,B4098,PM10,9.02,,
28/01/2020 06:00,B4106,PM10,6.69,,
28/01/2020 06:30,A4114,PM10,10.74,,
28/01/2020 06:30,A428,PM10,68.099998,,
28/01/2020 06:30,A4600,PM10,0.01,,
28/01/2020 06:30,B4098,PM10,1.71,,
28/01/2020 06:30,B4106,PM10,3.94,,
28/01/2020 07:00,A4114,PM10,8.2,,
28/01/2020 07:00,A428,PM10,205.849991,,
28/01/2020 07:00,A4600,PM10,0.01,,
28/01/2020 07:00,B4098,PM10,0.37,,
28/01/2020 07:00,B4106,PM10,16.474999,,
28/01/2020 07:30,A4114,PM10,27.309999,,
28/01/2020 07:30,A428,PM10,57.579998,,
28/01/2020 07:30,A4600,PM10,0.01,,
28/01/2020 07:30,B4098,PM10,8.11,,
28/01/2020 07:30,B4106,PM10,6.9,,
28/01/2020 08:00,A4114,PM10,15.12,,
28/01/2020 08:00,A428,PM10,163.649994,,
28/01/2020 08:00,A4600,PM10,0.015,,
28/01/2020 08:00,B4098,PM10,2.51,,
28/01/2020 08:00,B4106,PM10,9.37,,
28/01/2020 08:30,A4114,PM10,16.66,,
28/01/2020 08:30,A428,PM10,128.314995,,
28/01/2020 08:30,A4600,PM10,0,,
28/01/2020 08:30,B4098,PM10,0.73,,
28/01/2020 08:30,B4106,PM10,5.76,,
28/01/2020 09:00,A4114,PM10,19,,
28/01/2020 09:00,A428,PM10,220.769989,,
28/01/2020 09:00,A4600,PM10,0.04,,
28/01/2020 09:00,B4098,PM10,0.06,,
28/01/2020 09:00,B4106,PM10,10.55,,
28/01/2020 09:30,A4114,PM10,9.149999,,
28/01/2020 09:30,A428,PM10,60.869999,,
28/01/2020 09:30,A4600,PM10,0.01,,
28/01/2020 09:30,B4098,PM10,8.405,,
28/01/2020 09:30,B4106,PM10,3.68,,
28/01/2020 10:00,A4114,PM10,11.07,,
28/01/2020 10:00,A428,PM10,159.419998,,
28/01/2020 10:00,A4600,PM10,0.05,,
28/01/2020 10:00,B4098,PM10,3,,
28/01/2020 10:00,B4106,PM10,6.33,,
28/01/2020 10:30,A4114,PM10,13.46,,
28/01/2020 10:30,A428,PM10,110.259995,,
28/01/2020 10:30,A4600,PM10,0.02,,
28/01/2020 10:30,B4098,PM10,0.16,,
28/01/2020 10:30,B4106,PM10,41.870001,,
28/01/2020 11:00,A4114,PM10,24.559999,,
28/01/2020 11:00,A428,PM10,16.690001,,
28/01/2020 11:00,A4600,PM10,0.78,,
28/01/2020 11:00,B4098,PM10,0.665,,
28/01/2020 11:00,B4106,PM10,34.009998,,
28/01/2020 11:30,A4114,PM10,2.485,,
28/01/2020 11:30,A428,PM10,2.4,,
28/01/2020 11:30,A4600,PM10,0.475,,
28/01/2020 11:30,B4098,PM10,2.53,,
28/01/2020 11:30,B4106,PM10,7.03,,
28/01/2020 12:00,A4114,PM10,7.35,,
28/01/2020 12:00,A428,PM10,14.939999,,
28/01/2020 12:00,A4600,PM10,0.41,,
28/01/2020 12:00,B4098,PM10,0.61,,
28/01/2020 12:00,B4106,PM10,12.035,,
28/01/2020 12:30,A4114,PM10,18.84,,
28/01/2020 12:30,A428,PM10,9.05,,
28/01/2020 12:30,A4600,PM10,0.36,,
28/01/2020 12:30,B4098,PM10,1.47,,
28/01/2020 12:30,B4106,PM10,25.969999,,
28/01/2020 13:00,A4114,PM10,9.85,,
28/01/2020 13:00,A428,PM10,5.1,,
28/01/2020 13:00,A4600,PM10,0.22,,
28/01/2020 13:00,B4098,PM10,4.435,,
28/01/2020 13:00,B4106,PM10,14.45,,
28/01/2020 13:30,A4114,PM10,4.83,,
28/01/2020 13:30,A428,PM10,7.51,,
28/01/2020 13:30,A4600,PM10,0.57,,
28/01/2020 13:30,B4098,PM10,0.67,,
28/01/2020 13:30,B4106,PM10,8.34,,
28/01/2020 14:00,A4114,PM10,1.94,,
28/01/2020 14:00,A428,PM10,8.95,,
28/01/2020 14:00,A4600,PM10,0.14,,
28/01/2020 14:00,B4098,PM10,9.74,,
28/01/2020 14:00,B4106,PM10,26.439999,,
28/01/2020 14:30,A4114,PM10,9.98,,
28/01/2020 14:30,A428,PM10,36.219997,,
28/01/2020 14:30,A4600,PM10,0.74,,
28/01/2020 14:30,B4098,PM10,2.325,,
28/01/2020 14:30,B4106,PM10,10.929999,,
28/01/2020 15:00,A4114,PM10,0.02,,
28/01/2020 15:00,A428,PM10,7.8,,
28/01/2020 15:00,A4600,PM10,0.25,,
28/01/2020 15:00,B4098,PM10,9.74,,
28/01/2020 15:00,B4106,PM10,21.199999,,
28/01/2020 15:30,A4114,PM10,4.74,,
28/01/2020 15:30,A428,PM10,2.875,,
28/01/2020 15:30,A4600,PM10,0.1,,
28/01/2020 15:30,B4098,PM10,3.35,,
28/01/2020 15:30,B4106,PM10,11.065,,
28/01/2020 16:00,A4114,PM10,5.42,,
28/01/2020 16:00,A428,PM10,14.07,,
28/01/2020 16:00,A4600,PM10,0.06,,
28/01/2020 16:00,B4098,PM10,0.975,,
28/01/2020 16:00,B4106,PM10,18.42,,
28/01/2020 16:30,A4114,PM10,8.6,,
28/01/2020 16:30,A428,PM10,7.52,,
28/01/2020 16:30,A4600,PM10,0.09,,
28/01/2020 16:30,B4098,PM10,1.26,,
28/01/2020 16:30,B4106,PM10,6.85,,
28/01/2020 17:00,A4114,PM10,18.49,,
28/01/2020 17:00,A428,PM10,20.775001,,
28/01/2020 17:00,A4600,PM10,0.105,,
28/01/2020 17:00,B4098,PM10,6.55,,
28/01/2020 17:00,B4106,PM10,12.36,,
28/01/2020 17:30,A4114,PM10,22.139999,,
28/01/2020 17:30,A428,PM10,68.720001,,
28/01/2020 17:30,A4600,PM10,0.32,,
28/01/2020 17:30,B4098,PM10,1.55,,
28/01/2020 17:30,B4106,PM10,11.995,,
28/01/2020 18:00,A4114,PM10,79.82,,
28/01/2020 18:00,A428,PM10,8.29,,
28/01/2020 18:00,A4600,PM10,0.03,,
28/01/2020 18:00,B4098,PM10,3.78,,
28/01/2020 18:00,B4106,PM10,16.299999,,
28/01/2020 18:30,A4114,PM10,18.42,,
28/01/2020 18:30,A428,PM10,9.57,,
28/01/2020 18:30,A4600,PM10,0.045,,
28/01/2020 18:30,B4098,PM10,9.78,,
28/01/2020 18:30,B4106,PM10,17.15,,
28/01/2020 19:00,A4114,PM10,17.26,,
28/01/2020 19:00,A428,PM10,6.69,,
28/01/2020 19:00,A4600,PM10,0.02,,
28/01/2020 19:00,B4098,PM10,2.37,,
28/01/2020 19:00,B4106,PM10,16.664999,,
28/01/2020 19:30,A4114,PM10,37.549999,,
28/01/2020 19:30,A428,PM10,19.32,,
28/01/2020 19:30,A4600,PM10,0.31,,
28/01/2020 19:30,B4098,PM10,3.38,,
28/01/2020 19:30,B4106,PM10,15.79,,
28/01/2020 20:00,A4114,PM10,12.395,,
28/01/2020 20:00,A428,PM10,7.99,,
28/01/2020 20:00,A4600,PM10,0.03,,
28/01/2020 20:00,B4098,PM10,1.55,,
28/01/2020 20:00,B4106,PM10,19.65,,
28/01/2020 20:30,A4114,PM10,32.279999,,
28/01/2020 20:30,A428,PM10,17.34,,
28/01/2020 20:30,A4600,PM10,0.02,,
28/01/2020 20:30,B4098,PM10,11.07,,
28/01/2020 20:30,B4106,PM10,79.040001,,
28/01/2020 21:00,A4114,PM10,40.329998,,
28/01/2020 21:00,A428,PM10,3.62,,
28/01/2020 21:00,A4600,PM10,0.02,,
28/01/2020 21:00,B4098,PM10,5.42,,
28/01/2020 21:00,B4106,PM10,16.39,,
28/01/2020 21:30,A4114,PM10,24.645,,
28/01/2020 21:30,A428,PM10,8.26,,
28/01/2020 21:30,A4600,PM10,0.04,,
28/01/2020 21:30,B4098,PM10,3.305,,
28/01/2020 21:30,B4106,PM10,12.53,,
28/01/2020 22:00,A4114,PM10,25.41,,
28/01/2020 22:00,A428,PM10,64.979999,,
28/01/2020 22:00,A4600,PM10,0.055,,
28/01/2020 22:00,B4098,PM10,1.9,,
28/01/2020 22:00,B4106,PM10,12.9,,
28/01/2020 22:30,A4114,PM10,32.969997,,
28/01/2020 22:30,A428,PM10,12.849999,,
28/01/2020 22:30,A4600,PM10,0.03,,
28/01/2020 22:30,B4098,PM10,1.92,,
28/01/2020 22:30,B4106,PM10,15.885,,
28/01/2020 23:00,A4114,PM10,26.964999,,
28/01/2020 23:00,A428,PM10,13.049999,,
28/01/2020 23:00,A4600,PM10,0.08,,
28/01/2020 23:00,B4098,PM10,3.1,,
28/01/2020 23:00,B4106,PM10,11.24,,
28/01/2020 23:30,A4114,PM10,5.27,,
28/01/2020 23:30,A428,PM10,5.43,,
28/01/2020 23:30,A4600,PM10,0.02,,
28/01/2020 23:30,B4098,PM10,4.91,,
28/01/2020 23:30,B4106,PM10,23.67,,
29/01/2020 00:00,A4114,PM10,6.73,,
29/01/2020 00:00,A428,PM10,28.16,,
29/01/2020 00:00,A4600,PM10,0.01,,
29/01/2020 00:00,B4098,PM10,2.66,,
29/01/2020 00:00,B4106,PM10,32.52,,
29/01/2020 00:30,A4114,PM10,4.64,,
29/01/2020 00:30,A428,PM10,22.689999,,
29/01/2020 00:30,A4600,PM10,0.06,,
29/01/2020 00:30,B4098,PM10,6.01,,
29/01/2020 00:30,B4106,PM10,13.15,,
29/01/2020 01:00,A4114,PM10,8.74,,
29/01/2020 01:00,A428,PM10,35.509998,,
29/01/2020 01:00,A4600,PM10,0.02,,
29/01/2020 01:00,B4098,PM10,3.545,,
29/01/2020 01:00,B4106,PM10,21.209999,,
29/01/2020 01:30,A4114,PM10,36.189999,,
29/01/2020 01:30,A428,PM10,20.765,,
29/01/2020 01:30,A4600,PM10,0.025,,
29/01/2020 01:30,B4098,PM10,1.6,,
29/01/2020 01:30,B4106,PM10,34.099998,,
29/01/2020 02:00,A4114,PM10,82.879997,,
29/01/2020 02:00,A428,PM10,22.99,,
29/01/2020 02:00,A4600,PM10,0.02,,
29/01/2020 02:00,B4098,PM10,13.83,,
29/01/2020 02:00,B4106,PM10,31.84,,
29/01/2020 02:30,A4114,PM10,57.545,,
29/01/2020 02:30,A428,PM10,38.189999,,
29/01/2020 02:30,A4600,PM10,0.26,,
29/01/2020 02:30,B4098,PM10,8.81,,
29/01/2020 02:30,B4106,PM10,56.759998,,
29/01/2020 03:00,A4114,PM10,11.58,,
29/01/2020 03:00,A428,PM10,102.530001,,
29/01/2020 03:00,A4600,PM10,0.465,,
29/01/2020 03:00,B4098,PM10,1.72,,
29/01/2020 03:00,B4106,PM10,63.07,,
29/01/2020 03:30,A4114,PM10,49.989998,,
29/01/2020 03:30,A428,PM10,46.52,,
29/01/2020 03:30,A4600,PM10,0.03,,
29/01/2020 03:30,B4098,PM10,16.83,,
29/01/2020 03:30,B4106,PM10,37.984999,,
29/01/2020 04:00,A4114,PM10,21.5,,
29/01/2020 04:00,A428,PM10,141.569992,,
29/01/2020 04:00,A4600,PM10,0.13,,
29/01/2020 04:00,B4098,PM10,4.75,,
29/01/2020 04:00,B4106,PM10,41.91,,
29/01/2020 04:30,A4114,PM10,14.39,,
29/01/2020 04:30,A428,PM10,19.99,,
29/01/2020 04:30,A4600,PM10,0.01,,
29/01/2020 04:30,B4098,PM10,11.639999,,
29/01/2020 04:30,B4106,PM10,32.349998,,
29/01/2020 05:00,A4114,PM10,43.919998,,
29/01/2020 05:00,A428,PM10,63.214998,,
29/01/2020 05:00,A4600,PM10,0.08,,
29/01/2020 05:00,B4098,PM10,10.49,,
29/01/2020 05:00,B4106,PM10,38.82,,
29/01/2020 05:30,A4114,PM10,18.52,,
29/01/2020 05:30,A428,PM10,74.869995,,
29/01/2020 05:30,A4600,PM10,0.01,,
29/01/2020 05:30,B4098,PM10,5.03,,
29/01/2020 05:30,B4106,PM10,33.454999,,
29/01/2020 06:00,A4114,PM10,18.104999,,
29/01/2020 06:00,A428,PM10,58.439999,,
29/01/2020 06:00,A4600,PM10,0.02,,
29/01/2020 06:00,B4098,PM10,10.405,,
29/01/2020 06:00,B4106,PM10,27.73,,
29/01/2020 06:30,A4114,PM10,77.75,,
29/01/2020 06:30,A428,PM10,52.294998,,
29/01/2020 06:30,A4600,PM10,0.035,,
29/01/2020 06:30,B4098,PM10,2.35,,
29/01/2020 06:30,B4106,PM10,30.24,,
29/01/2020 07:00,A4114,PM10,19.74,,
29/01/2020 07:00,A428,PM10,44.73,,
29/01/2020 07:00,A4600,PM10,0.01,,
29/01/2020 07:00,B4098,PM10,3.56,,
29/01/2020 07:00,B4106,PM10,49.859999,,
29/01/2020 07:30,A4114,PM10,77.499997,,
29/01/2020 07:30,A428,PM10,295.639984,,
29/01/2020 07:30,A4600,PM10,0.09,,
29/01/2020 07:30,B4098,PM10,4.895,,
29/01/2020 07:30,B4106,PM10,20.84,,
29/01/2020 08:00,A4114,PM10,120.619995,,
29/01/2020 08:00,A428,PM10,11.74,,
29/01/2020 08:00,A4600,PM10,0.045,,
29/01/2020 08:00,B4098,PM10,12.259999,,
29/01/2020 08:00,B4106,PM10,19.26,,
29/01/2020 08:30,A4114,PM10,16.73,,
29/01/2020 08:30,A428,PM10,294.375,,
29/01/2020 08:30,A4600,PM10,0.63,,
29/01/2020 08:30,B4098,PM10,9.59,,
29/01/2020 08:30,B4106,PM10,21.09,,
29/01/2020 09:00,A4114,PM10,12.33,,
29/01/2020 09:00,A428,PM10,472.910004,,
29/01/2020 09:00,A4600,PM10,0.89,,
29/01/2020 09:00,B4098,PM10,4.82,,
29/01/2020 09:00,B4106,PM10,40.419998,,
29/01/2020 09:30,A4114,PM10,26.499999,,
29/01/2020 09:30,A428,PM10,182.360001,,
29/01/2020 09:30,A4600,PM10,0.04,,
29/01/2020 09:30,B4098,PM10,3.11,,
29/01/2020 09:30,B4106,PM10,31.209999,,
29/01/2020 10:00,A4114,PM10,16.609999,,
29/01/2020 10:00,A428,PM10,14.714999,,
29/01/2020 10:00,A4600,PM10,0.1,,
29/01/2020 10:00,B4098,PM10,0.48,,
29/01/2020 10:00,B4106,PM10,13.49,,
29/01/2020 10:30,A4114,PM10,36.809998,,
29/01/2020 10:30,A428,PM10,14.87,,
29/01/2020 10:30,A4600,PM10,0.1,,
29/01/2020 10:30,B4098,PM10,0.92,,
29/01/2020 10:30,B4106,PM10,15.99,,
29/01/2020 11:00,A4114,PM10,30.794998,,
29/01/2020 11:00,A428,PM10,6.95,,
29/01/2020 11:00,A4600,PM10,0.12,,
29/01/2020 11:00,B4098,PM10,2.44,,
29/01/2020 11:00,B4106,PM10,13.059999,,
29/01/2020 11:30,A4114,PM10,26.48,,
29/01/2020 11:30,A428,PM10,68.610001,,
29/01/2020 11:30,A4600,PM10,1.19,,
29/01/2020 11:30,B4098,PM10,2.39,,
29/01/2020 11:30,B4106,PM10,16.309999,,
29/01/2020 12:00,A4114,PM10,8.5,,
29/01/2020 12:00,A428,PM10,51.094999,,
29/01/2020 12:00,A4600,PM10,1.85,,
29/01/2020 12:00,B4098,PM10,3.7,,
29/01/2020 12:00,B4106,PM10,10.38,,
29/01/2020 12:30,A4114,PM10,26.91,,
29/01/2020 12:30,A428,PM10,22.609999,,
29/01/2020 12:30,A4600,PM10,0.35,,
29/01/2020 12:30,B4098,PM10,4.36,,
29/01/2020 12:30,B4106,PM10,13.7,,
29/01/2020 13:00,A4114,PM10,116.475001,,
29/01/2020 13:00,A428,PM10,18.74,,
29/01/2020 13:00,A4600,PM10,0.71,,
29/01/2020 13:00,B4098,PM10,1.81,,
29/01/2020 13:00,B4106,PM10,27.43,,
29/01/2020 13:30,A4114,PM10,13.57,,
29/01/2020 13:30,A428,PM10,50.859998,,
29/01/2020 13:30,A4600,PM10,0.92,,
29/01/2020 13:30,B4098,PM10,5.37,,
29/01/2020 13:30,B4106,PM10,39.16,,
29/01/2020 14:00,A4114,PM10,80.830002,,
29/01/2020 14:00,A428,PM10,44.259998,,
29/01/2020 14:00,A4600,PM10,0.8,,
29/01/2020 14:00,B4098,PM10,2.57,,
29/01/2020 14:00,B4106,PM10,32.994999,,
29/01/2020 14:30,A4114,PM10,33.285,,
29/01/2020 14:30,A428,PM10,78.279999,,
29/01/2020 14:30,A4600,PM10,0.74,,
29/01/2020 14:30,B4098,PM10,17.265,,
29/01/2020 14:30,B4106,PM10,39.450001,,
29/01/2020 15:00,A4114,PM10,27.58,,
29/01/2020 15:00,A428,PM10,5.41,,
29/01/2020 15:00,A4600,PM10,1.065,,
29/01/2020 15:00,B4098,PM10,6.52,,
29/01/2020 15:00,B4106,PM10,39.379997,,
29/01/2020 15:30,A4114,PM10,8.9,,
29/01/2020 15:30,A428,PM10,7.88,,
29/01/2020 15:30,A4600,PM10,1.03,,
29/01/2020 15:30,B4098,PM10,2.54,,
29/01/2020 15:30,B4106,PM10,16.51,,
29/01/2020 16:00,A4114,PM10,19.35,,
29/01/2020 16:00,A428,PM10,56.91,,
29/01/2020 16:00,A4600,PM10,0.16,,
29/01/2020 16:00,B4098,PM10,2.995,,
29/01/2020 16:00,B4106,PM10,58.049999,,
29/01/2020 16:30,A4114,PM10,15.679999,,
29/01/2020 16:30,A428,PM10,38.950001,,
29/01/2020 16:30,A4600,PM10,0.31,,
29/01/2020 16:30,B4098,PM10,3.09,,
29/01/2020 16:30,B4106,PM10,12.11,,
29/01/2020 17:00,A4114,PM10,23.65,,
29/01/2020 17:00,A428,PM10,28.224999,,
29/01/2020 17:00,A4600,PM10,0.165,,
29/01/2020 17:00,B4098,PM10,15.77,,
29/01/2020 17:00,B4106,PM10,46.950001,,
29/01/2020 17:30,A4114,PM10,52.449997,,
29/01/2020 17:30,A428,PM10,7.87,,
29/01/2020 17:30,A4600,PM10,0.58,,
29/01/2020 17:30,B4098,PM10,11.04,,
29/01/2020 17:30,B4106,PM10,26.145,,
29/01/2020 18:00,A4114,PM10,16.824999,,
29/01/2020 18:00,A428,PM10,21.049999,,
29/01/2020 18:00,A4600,PM10,0.05,,
29/01/2020 18:00,B4098,PM10,5.765,,
29/01/2020 18:00,B4106,PM10,23.51,,
29/01/2020 18:30,A4114,PM10,55.5,,
29/01/2020 18:30,A428,PM10,33.054998,,
29/01/2020 18:30,A4600,PM10,0.665,,
29/01/2020 18:30,B4098,PM10,19.18,,
29/01/2020 18:30,B4106,PM10,58.84,,
29/01/2020 19:00,A4114,PM10,66.18,,
29/01/2020 19:00,A428,PM10,52.110001,,
29/01/2020 19:00,A4600,PM10,0.18,,
29/01/2020 19:00,B4098,PM10,25.16,,
29/01/2020 19:00,B4106,PM10,34.84,,
29/01/2020 19:30,A4114,PM10,45.965,,
29/01/2020 19:30,A428,PM10,6.17,,
29/01/2020 19:30,A4600,PM10,0.2,,
29/01/2020 19:30,B4098,PM10,9.59,,
29/01/2020 19:30,B4106,PM10,63.139999,,
29/01/2020 20:00,A4114,PM10,131.479996,,
29/01/2020 20:00,A428,PM10,40.389999,,
29/01/2020 20:00,A4600,PM10,1.905,,
29/01/2020 20:00,B4098,PM10,5.42,,
29/01/2020 20:00,B4106,PM10,38.040001,,
29/01/2020 20:30,A4114,PM10,48.619999,,
29/01/2020 20:30,A428,PM10,56.189997,,
29/01/2020 20:30,A4600,PM10,0.07,,
29/01/2020 20:30,B4098,PM10,26.16,,
29/01/2020 20:30,B4106,PM10,31.324999,,
29/01/2020 21:00,A4114,PM10,53.739998,,
29/01/2020 21:00,A428,PM10,53.91,,
29/01/2020 21:00,A4600,PM10,0.8,,
29/01/2020 21:00,B4098,PM10,43.09,,
29/01/2020 21:00,B4106,PM10,30.4,,
29/01/2020 21:30,A4114,PM10,85.839996,,
29/01/2020 21:30,A428,PM10,6.32,,
29/01/2020 21:30,A4600,PM10,0.58,,
29/01/2020 21:30,B4098,PM10,5.76,,
29/01/2020 21:30,B4106,PM10,36.18,,
29/01/2020 22:00,A4114,PM10,79.349998,,
29/01/2020 22:00,A428,PM10,74.424998,,
29/01/2020 22:00,A4600,PM10,0.305,,
29/01/2020 22:00,B4098,PM10,3.46,,
29/01/2020 22:00,B4106,PM10,27.459999,,
29/01/2020 22:30,A4114,PM10,42.07,,
29/01/2020 22:30,A428,PM10,83.32,,
29/01/2020 22:30,A4600,PM10,0.08,,
29/01/2020 22:30,B4098,PM10,6.37,,
29/01/2020 22:30,B4106,PM10,25.28,,
29/01/2020 23:00,A4114,PM10,87.154999,,
29/01/2020 23:00,A428,PM10,20.9,,
29/01/2020 23:00,A4600,PM10,0.29,,
29/01/2020 23:00,B4098,PM10,14.375,,
29/01/2020 23:00,B4106,PM10,43.639999,,
29/01/2020 23:30,A4114,PM10,70.659996,,
29/01/2020 23:30,A428,PM10,270.764999,,
29/01/2020 23:30,A4600,PM10,0.085,,
29/01/2020 23:30,B4098,PM10,4.32,,
29/01/2020 23:30,B4106,PM10,33.849998,,
30/01/2020 00:00,A4114,PM10,30.679998,,
30/01/2020 00:00,A428,PM10,48.289997,,
30/01/2020 00:00,A4600,PM10,0.95,,
30/01/2020 00:00,B4098,PM10,7.2,,
30/01/2020 00:00,B4106,PM10,16.275,,
30/01/2020 00:30,A4114,PM10,34.919998,,
30/01/2020 00:30,A428,PM10,14.32,,
30/01/2020 00:30,A4600,PM10,0.02,,
30/01/2020 00:30,B4098,PM10,5.575,,
30/01/2020 00:30,B4106,PM10,9.059999,,
30/01/2020 01:00,A4114,PM10,28.644999,,
30/01/2020 01:00,A428,PM10,127.189995,,
30/01/2020 01:00,A4600,PM10,0.1,,
30/01/2020 01:00,B4098,PM10,3.57,,
30/01/2020 01:00,B4106,PM10,8.8,,
30/01/2020 01:30,A4114,PM10,43.079998,,
30/01/2020 01:30,A428,PM10,111.829999,,
30/01/2020 01:30,A4600,PM10,0.42,,
30/01/2020 01:30,B4098,PM10,10.75,,
