AreaKey,Period,Value
E01000297,2019,1604
E01000298,2019,2009
E01000299,2019,2222
E01000300,2019,1757
E01000301,2019,1620
E01000302,2019,2085
E01000303,2019,1755
E01000304,2019,1653
E01000305,2019,1697
E01000306,2019,1704
E01000307,2019,1715
E01000308,2019,2152
E01000309,2019,1993
E01000310,2019,2164
E01000311,2019,1866
E01000312,2019,1799
E01000313,2019,2260
E01000314,2019,2134
E01000315,2019,1741
E01000316,2019,2519
E01000317,2019,1806
E01000318,2019,1904
E01000319,2019,1587
E01000320,2019,1880
E01000321,2019,1919
E01000322,2019,1903
E01000323,2019,2473
E01000324,2019,1846
E01033572,2019,3699
E01033573,2019,2906
E01000325,2019,1636
E01000326,2019,1363
E01000327,2019,1639
E01000328,2019,1500
E01000329,2019,1621
E01000330,2019,1602
E01000331,2019,1724
E01000332,2019,1595
E01000333,2019,1916
E01000334,2019,1702
E01000335,2019,2708
E01000336,2019,2110
E01000337,2019,1753
E01000338,2019,1967
E01000339,2019,1595
E01000340,2019,1482
E01000341,2019,1544
E01000342,2019,1613
E01000343,2019,1560
E01000344,2019,1611
E01000345,2019,1309
E01000346,2019,1634
E01000347,2019,1462
E01000348,2019,1535
E01000349,2019,1626
E01000350,2019,1507
E01000351,2019,1625
E01000352,2019,1678
E01000353,2019,1683
E01000354,2019,1489
E01000355,2019,1599
E01000356,2019,1618
E01000357,2019,1468
E01000358,2019,1666
E01000359,2019,1256
E01000360,2019,1922
E01000361,2019,1648
E01000362,2019,1641
E01000363,2019,1565
E01000364,2019,1664
E01000365,2019,1833
E01000366,2019,1683
E01000367,2019,2167
E01000368,2019,1671
E01000369,2019,1710
E01000370,2019,1604
E01000371,2019,1609
E01000372,2019,1659
E01000373,2019,1297
E01000374,2019,1640
E01000375,2019,2105
E01000376,2019,1633
E01000377,2019,1455
E01000378,2019,2961
E01000379,2019,1774
E01000380,2019,1728
E01000381,2019,1710
E01000382,2019,1552
E01000383,2019,1488
E01000384,2019,1708
E01000385,2019,2046
E01000386,2019,1539
E01000387,2019,1577
E01000388,2019,1553
E01000389,2019,1750
E01000390,2019,1259
E01000391,2019,1763
E01000392,2019,2146
E01000393,2019,1698
E01000394,2019,1689
E01000395,2019,1533
E01000396,2019,1371
E01000398,2019,1646
E01000399,2019,1582
E01000400,2019,1570
E01000401,2019,1850
E01000402,2019,1614
E01000403,2019,2266
E01000404,2019,2533
E01000405,2019,1552
E01000406,2019,1988
E01000407,2019,1714
E01000408,2019,1852
E01000409,2019,1741
E01000410,2019,1660
E01000411,2019,1466
E01000412,2019,1802
E01000413,2019,1380
E01000414,2019,1975
E01000415,2019,1457
E01000416,2019,1774
E01000417,2019,1837
E01000418,2019,2065
E01000419,2019,1357
E01000420,2019,1520
E01000421,2019,1477
E01000422,2019,1567
E01000423,2019,1637
E01000424,2019,1671
E01000425,2019,1725
E01000426,2019,1594
E01000427,2019,2225
E01000428,2019,1860
E01000429,2019,1718
E01000430,2019,2238
E01000431,2019,1502
E01000432,2019,2456
E01000433,2019,2073
E01000434,2019,1755
E01000435,2019,1458
E01000436,2019,1784
E01000437,2019,1340
E01000438,2019,1751
E01000439,2019,1420
E01000440,2019,1423
E01000441,2019,1712
E01000442,2019,1663
E01000443,2019,1323
E01000444,2019,1678
E01000445,2019,1684
E01000446,2019,1564
E01000447,2019,1901
E01000448,2019,1324
E01000449,2019,1466
E01000450,2019,1870
E01000451,2019,1734
E01000452,2019,1436
E01000453,2019,1474
E01000454,2019,1682
E01000455,2019,1761
E01000456,2019,1447
E01000457,2019,2118
E01000458,2019,1457
E01000459,2019,1823
E01000460,2019,1255
E01000461,2019,1602
E01000462,2019,1875
E01000463,2019,1236
E01000464,2019,1635
E01000465,2019,1785
E01000466,2019,1926
E01000467,2019,1986
E01000468,2019,3134
E01000469,2019,1905
E01000470,2019,1356
E01032566,2019,1853
E01000471,2019,1571
E01000472,2019,1902
E01000473,2019,2345
E01000474,2019,2178
E01000475,2019,2035
E01000476,2019,1728
E01000477,2019,2269
E01000478,2019,2116
E01000479,2019,1637
E01000480,2019,1732
E01000481,2019,1560
E01000482,2019,2954
E01000483,2019,1820
E01000484,2019,1540
E01000485,2019,1389
E01000486,2019,1651
E01000487,2019,2035
E01000488,2019,1613
E01000489,2019,1518
E01000490,2019,1821
E01000491,2019,1928
E01000492,2019,1293
E01000493,2019,1545
E01000494,2019,1778
E01000495,2019,1624
E01000497,2019,1672
E01000498,2019,1588
E01000499,2019,1935
E01000501,2019,1863
E01000502,2019,1759
E01000503,2019,2003
E01000504,2019,1798
E01000505,2019,1712
E01000506,2019,1925
E01000507,2019,1685
E01000508,2019,2296
E01000509,2019,1471
E01000510,2019,1785
E01000511,2019,1586
E01000512,2019,1833
E01000513,2019,1582
E01000514,2019,1489
E01000515,2019,1961
E01000516,2019,1894
E01000517,2019,1442
E01000518,2019,1590
E01000519,2019,1927
E01000520,2019,1792
E01000521,2019,2317
E01000522,2019,2027
E01000523,2019,2711
E01000524,2019,2739
E01000525,2019,2053
E01000526,2019,2438
E01000527,2019,2195
E01000528,2019,1595
E01000530,2019,1712
E01000531,2019,1974
E01000532,2019,1534
E01000533,2019,2271
E01000534,2019,1606
E01000535,2019,2134
E01000536,2019,1594
E01000538,2019,1512
E01000539,2019,1580
E01000540,2019,1401
E01000541,2019,1367
E01000543,2019,1497
E01000544,2019,1681
E01000545,2019,1886
E01000546,2019,1691
E01000547,2019,1651
E01000548,2019,2184
E01000549,2019,1835
E01000550,2019,1929
E01000551,2019,2600
E01000552,2019,1550
E01000553,2019,2185
E01000554,2019,2050
E01000555,2019,1645
E01000556,2019,2163
E01000557,2019,1949
E01000558,2019,1559
E01000559,2019,1550
E01000560,2019,1657
E01000561,2019,1836
E01000562,2019,1452
E01000563,2019,1419
E01000564,2019,1691
E01000565,2019,1617
E01000566,2019,1507
E01000567,2019,1308
E01000568,2019,2930
E01000569,2019,1417
E01000570,2019,1681
E01000571,2019,1677
E01000572,2019,1389
E01000573,2019,1610
E01000574,2019,1451
E01000575,2019,1984
E01000576,2019,1724
E01000577,2019,2438
E01000578,2019,2173
E01000579,2019,1530
E01000580,2019,2045
E01000581,2019,1426
E01000582,2019,1712
E01000583,2019,2128
E01000584,2019,1613
E01000585,2019,1717
E01000586,2019,2591
E01000587,2019,1605
E01000588,2019,2520
E01000589,2019,2182
E01000590,2019,1764
E01000591,2019,2166
E01000592,2019,1546
E01000593,2019,2165
E01000594,2019,1797
E01000595,2019,1688
E01000596,2019,1728
E01000599,2019,1255
E01000600,2019,3686
E01000601,2019,1449
E01000602,2019,1511
E01000603,2019,1583
E01000604,2019,1739
E01000605,2019,1636
E01000606,2019,1715
E01000607,2019,2196
E01000608,2019,2426
E01000609,2019,1953
E01000610,2019,2125
E01000611,2019,1580
E01000612,2019,1651
E01000613,2019,1816
E01000615,2019,2107
E01000616,2019,1832
E01000617,2019,1704
E01000618,2019,1442
E01000619,2019,1405
E01000620,2019,1706
E01000621,2019,1728
E01000622,2019,1656
E01000623,2019,1723
E01000624,2019,1745
E01000625,2019,1591
E01000626,2019,1443
E01000627,2019,2035
E01000628,2019,1892
E01000629,2019,2042
E01000630,2019,2699
E01000631,2019,2111
E01000632,2019,2363
E01000633,2019,2333
E01000634,2019,2726
E01000635,2019,3010
E01000636,2019,2254
E01000637,2019,1772
E01000638,2019,2249
E01000639,2019,1995
E01000640,2019,2703
E01000641,2019,2114
E01000642,2019,2500
E01000643,2019,2341
E01000644,2019,2088
E01033424,2019,5175
E01033455,2019,1482
E01033456,2019,2431
E01033457,2019,1691
E01033463,2019,2828
E01033464,2019,2890
E01033485,2019,2225
E01000645,2019,1465
E01000646,2019,1846
E01000647,2019,1672
E01000648,2019,1834
E01000649,2019,1981
E01000650,2019,1968
E01000651,2019,1662
E01000652,2019,1592
E01000653,2019,1584
E01000654,2019,1205
E01000655,2019,1284
E01000656,2019,1507
E01000657,2019,1526
E01000658,2019,1232
E01000659,2019,1455
E01000661,2019,2720
E01000662,2019,1874
E01000663,2019,1716
E01000664,2019,1693
E01000665,2019,1834
E01000666,2019,1856
E01000667,2019,1641
E01000668,2019,2109
E01000669,2019,1672
E01000670,2019,2135
E01000671,2019,2385
E01000672,2019,1741
E01000673,2019,1576
E01000674,2019,1810
E01000675,2019,2332
E01000676,2019,2135
E01000677,2019,1975
E01000678,2019,1916
E01000679,2019,1796
E01000680,2019,1632
E01000681,2019,1812
E01000682,2019,1589
E01000683,2019,1634
E01000684,2019,2175
E01000685,2019,1576
E01000686,2019,1524
E01000687,2019,1622
E01000688,2019,1367
E01000689,2019,1482
E01000690,2019,1400
E01000691,2019,1608
E01000692,2019,1657
E01000693,2019,1635
E01000694,2019,2218
E01000695,2019,1644
E01000696,2019,1562
E01000697,2019,1750
E01000698,2019,1108
E01000699,2019,1591
E01000700,2019,1619
E01000701,2019,1386
E01000702,2019,1507
E01000703,2019,1773
E01000704,2019,1443
E01000705,2019,1399
E01000706,2019,1356
E01000707,2019,1593
E01000708,2019,1700
E01000709,2019,1387
E01000710,2019,2157
E01000711,2019,2055
E01000712,2019,1824
E01000713,2019,1849
E01000714,2019,2392
E01000715,2019,1799
E01000716,2019,1666
E01000717,2019,1746
E01000718,2019,2272
E01000719,2019,2088
E01000720,2019,1883
E01000721,2019,1575
E01000722,2019,1823
E01000723,2019,1204
E01000724,2019,1967
E01000725,2019,1790
E01000726,2019,1291
E01000727,2019,1683
E01000728,2019,1609
E01000729,2019,2099
E01000730,2019,1847
E01000731,2019,1468
E01000732,2019,1471
E01000733,2019,1631
E01000734,2019,1407
E01000735,2019,1539
E01000736,2019,1704
E01000737,2019,1341
E01000738,2019,1649
E01000739,2019,1699
E01000740,2019,2246
E01000741,2019,1917
E01000742,2019,2342
E01000743,2019,1961
E01000744,2019,1633
E01000745,2019,2057
E01000746,2019,2125
E01000747,2019,2069
E01000748,2019,1559
E01000749,2019,1735
E01000750,2019,1462
E01000751,2019,2084
E01000752,2019,1722
E01000753,2019,1927
E01000754,2019,1718
E01000755,2019,1566
E01000756,2019,1629
E01000757,2019,1524
E01000758,2019,1474
E01000759,2019,1594
E01000760,2019,1523
E01000761,2019,1586
E01000762,2019,1672
E01000763,2019,1430
E01000764,2019,1749
E01000765,2019,1829
E01000766,2019,1762
E01000767,2019,1577
E01000768,2019,1496
E01000769,2019,1451
E01000770,2019,1480
E01000771,2019,1814
E01000772,2019,1599
E01000773,2019,1631
E01000774,2019,1473
E01000775,2019,2348
E01000777,2019,1640
E01000778,2019,1633
E01000779,2019,1278
E01000780,2019,1589
E01000781,2019,1550
E01000782,2019,1619
E01000783,2019,1769
E01000784,2019,1616
E01000785,2019,1591
E01000786,2019,1453
E01000787,2019,1456
E01000788,2019,1547
E01000789,2019,2040
E01000790,2019,2401
E01000791,2019,1432
E01000792,2019,1494
E01000793,2019,1473
E01000794,2019,1578
E01000795,2019,1403
E01000796,2019,1681
E01000797,2019,1737
E01000798,2019,1548
E01000799,2019,1862
E01000800,2019,1848
E01000801,2019,1630
E01000802,2019,1792
E01000803,2019,1707
E01000804,2019,1543
E01000805,2019,1853
E01000806,2019,2019
E01000807,2019,1657
E01000808,2019,1585
E01000809,2019,1532
E01000810,2019,1518
E01000811,2019,1358
E01000812,2019,1588
E01000813,2019,1655
E01000814,2019,1438
E01000815,2019,1531
E01000816,2019,1526
E01000818,2019,1614
E01000819,2019,1743
E01000820,2019,1632
E01000822,2019,1737
E01000823,2019,1718
E01000824,2019,1343
E01000825,2019,1724
E01000826,2019,1604
E01000827,2019,1968
E01000828,2019,1810
E01000829,2019,1910
E01000830,2019,1518
E01000831,2019,1747
E01000832,2019,1497
E01000833,2019,1415
E01000834,2019,1328
E01000835,2019,1734
E01000836,2019,1419
E01000837,2019,1540
E01000838,2019,1465
E01000839,2019,1416
E01000840,2019,1491
E01000841,2019,1655
E01032562,2019,1661
E01032563,2019,1507
E01032568,2019,1568
E01032570,2019,1632
E01000842,2019,1754
E01000843,2019,1989
E01000844,2019,2129
E01000845,2019,1849
E01000846,2019,1749
E01000847,2019,2009
E01000848,2019,2105
E01000849,2019,1952
E01000850,2019,2253
E01000851,2019,2559
E01000852,2019,2037
E01000853,2019,1767
E01000854,2019,2036
E01000855,2019,1747
E01000856,2019,1908
E01000857,2019,1648
E01000858,2019,2169
E01000859,2019,1778
E01000860,2019,1438
E01000861,2019,1747
E01000862,2019,1852
E01000863,2019,1917
E01000864,2019,1870
E01000865,2019,1889
E01000866,2019,2815
E01000867,2019,2079
E01000868,2019,1857
E01000869,2019,2466
E01000870,2019,1898
E01000871,2019,2067
E01000872,2019,2238
E01000873,2019,1893
E01000874,2019,1909
E01000875,2019,1939
E01000876,2019,2229
E01000877,2019,1886
E01000878,2019,2380
E01000879,2019,1745
E01000880,2019,1980
E01000881,2019,2051
E01000882,2019,2040
E01000883,2019,1880
E01000884,2019,1858
E01000885,2019,1808
E01000886,2019,1716
E01000887,2019,1795
E01000888,2019,1862
E01000889,2019,2124
E01000890,2019,1764
E01000891,2019,1776
E01000892,2019,2353
E01000893,2019,1801
E01000894,2019,1725
E01000895,2019,2007
E01000896,2019,2067
E01000897,2019,1971
E01000898,2019,2288
E01000899,2019,2084
E01000900,2019,2070
E01000901,2019,2675
E01000902,2019,1744
E01000903,2019,1787
E01000904,2019,2738
E01000905,2019,2257
E01000906,2019,1649
E01000907,2019,1664
E01000908,2019,1943
E01000909,2019,1903
E01000910,2019,1778
E01000911,2019,1781
E01000912,2019,1882
E01000913,2019,1928
E01000914,2019,2444
E01000915,2019,1744
E01000916,2019,2547
E01000917,2019,2301
E01000918,2019,2381
E01000919,2019,2166
E01000920,2019,2404
E01000921,2019,2422
E01000922,2019,1952
E01000923,2019,1681
E01000924,2019,2017
E01000925,2019,1686
E01000926,2019,2051
E01000927,2019,2111
E01000928,2019,2025
E01000929,2019,2264
E01000930,2019,2386
E01000931,2019,2434
E01000932,2019,2024
E01000933,2019,2165
E01000934,2019,1853
E01000935,2019,1523
E01000936,2019,2003
E01000937,2019,2230
E01000938,2019,2077
E01000939,2019,1583
E01000940,2019,1564
E01000941,2019,1360
E01000942,2019,2473
E01000943,2019,1144
E01000944,2019,2205
E01000945,2019,1786
E01000946,2019,2269
E01000947,2019,2308
E01000948,2019,2006
E01000949,2019,1925
E01000950,2019,1309
E01000951,2019,1835
E01000952,2019,1904
E01000953,2019,3943
E01000954,2019,1922
E01000955,2019,1797
E01000956,2019,2032
E01000957,2019,1687
E01000958,2019,3614
E01000959,2019,1863
E01000960,2019,2256
E01000961,2019,2103
E01000962,2019,1958
E01000963,2019,2900
E01000964,2019,1893
E01000965,2019,2016
E01000966,2019,1826
E01000967,2019,1815
E01000968,2019,1793
E01000969,2019,2449
E01000970,2019,1864
E01000971,2019,1756
E01000972,2019,2478
E01000973,2019,3154
E01000974,2019,2047
E01000975,2019,2087
E01000976,2019,2083
E01000977,2019,1861
E01000978,2019,1799
E01000979,2019,1801
E01000980,2019,1274
E01000981,2019,1744
E01000982,2019,1610
E01000983,2019,1713
E01000984,2019,1957
E01000985,2019,1427
E01000986,2019,1719
E01000987,2019,1365
E01000989,2019,1676
E01000990,2019,1445
E01000991,2019,1650
E01000992,2019,1976
E01000993,2019,1706
E01000994,2019,1552
E01000995,2019,1646
E01000996,2019,1189
E01000997,2019,1419
E01000998,2019,1603
E01000999,2019,1302
E01001000,2019,1418
E01001001,2019,1273
E01001002,2019,1375
E01001003,2019,1625
E01001004,2019,2210
E01001005,2019,1700
E01001006,2019,1598
E01001007,2019,2013
E01001008,2019,1721
E01001009,2019,2004
E01001010,2019,1634
E01001011,2019,2308
E01001012,2019,2076
E01001013,2019,2146
E01001014,2019,4494
E01001015,2019,1487
E01001016,2019,1780
E01001017,2019,1612
E01001018,2019,1609
E01001019,2019,1496
E01001020,2019,1679
E01001021,2019,1392
E01001022,2019,1413
E01001023,2019,1903
E01001024,2019,1331
E01001025,2019,1264
E01001026,2019,1869
E01001027,2019,2060
E01001028,2019,1552
E01001029,2019,1658
E01001030,2019,1357
E01001031,2019,1448
E01001032,2019,1422
E01001033,2019,1631
E01001034,2019,1661
E01001035,2019,1915
E01001036,2019,1546
E01001037,2019,1449
E01001038,2019,2003
E01001039,2019,1526
E01001040,2019,1814
E01001041,2019,1804
E01001042,2019,2288
E01001043,2019,3780
E01001044,2019,2003
E01001045,2019,3637
E01001046,2019,1782
E01001047,2019,1873
E01001048,2019,3237
E01001049,2019,1553
E01001050,2019,1758
E01001051,2019,1625
E01001052,2019,1382
E01001053,2019,1561
E01001054,2019,1749
E01001055,2019,1577
E01001056,2019,1837
E01001057,2019,1992
E01001058,2019,1291
E01001059,2019,1427
E01001060,2019,1635
E01001061,2019,1507
E01001062,2019,1463
E01001063,2019,1558
E01001064,2019,1575
E01001065,2019,1373
E01001066,2019,1429
E01001067,2019,1675
E01001068,2019,1922
E01001069,2019,1380
E01001070,2019,1823
E01001071,2019,1933
E01001072,2019,1467
E01001073,2019,1499
E01001074,2019,2103
E01001075,2019,1672
E01001076,2019,1774
E01001077,2019,1334
E01001078,2019,1504
E01001079,2019,1767
E01001080,2019,1721
E01001081,2019,1467
E01001082,2019,1553
E01001083,2019,1683
E01001084,2019,1922
E01001085,2019,1793
E01001086,2019,1727
E01001087,2019,2909
E01001088,2019,1754
E01001089,2019,2010
E01001090,2019,2425
E01001091,2019,1660
E01001092,2019,1853
E01001093,2019,1842
E01001094,2019,1568
E01001095,2019,1548
E01001096,2019,1414
E01001097,2019,2569
E01001098,2019,1441
E01001099,2019,1503
E01001100,2019,1448
E01001101,2019,1338
E01001102,2019,1610
E01001103,2019,1668
E01001104,2019,1644
E01001105,2019,1728
E01001106,2019,1542
E01001107,2019,1639
E01001108,2019,1774
E01001109,2019,2268
E01001110,2019,1971
E01001111,2019,1601
E01001112,2019,1994
E01001113,2019,1865
E01001114,2019,1489
E01001115,2019,1654
E01001116,2019,1335
E01001117,2019,3392
E01001118,2019,2045
E01001119,2019,1352
E01001120,2019,1268
E01001121,2019,1329
E01001122,2019,1585
E01001123,2019,1536
E01001124,2019,1492
E01001125,2019,1646
E01001126,2019,1443
E01001127,2019,1479
E01001128,2019,1641
E01001129,2019,1357
E01001130,2019,1830
E01001131,2019,1566
E01001132,2019,1499
E01001133,2019,1509
E01001134,2019,1677
E01001135,2019,1656
E01001136,2019,2157
E01001137,2019,2104
E01001138,2019,1523
E01001139,2019,1657
E01001140,2019,1638
E01001141,2019,1272
E01001142,2019,1868
E01001143,2019,2155
E01001144,2019,1566
E01001145,2019,2050
E01001146,2019,1573
E01001147,2019,1789
E01001148,2019,1678
E01001149,2019,1579
E01001150,2019,1748
E01001151,2019,1776
E01001152,2019,1786
E01001153,2019,1523
E01001154,2019,1919
E01001155,2019,1859
E01001156,2019,1810
E01001157,2019,1776
E01001158,2019,1728
E01001159,2019,2031
E01001160,2019,2116
E01001161,2019,1736
E01001162,2019,1858
E01001163,2019,2027
E01001164,2019,2196
E01001165,2019,1764
E01001166,2019,2045
E01001167,2019,2184
E01001168,2019,1800
E01001169,2019,1720
E01001170,2019,2187
E01001171,2019,1841
E01001172,2019,2098
E01001173,2019,2937
E01001174,2019,1599
E01001175,2019,1694
E01001176,2019,1941
E01001177,2019,1613
E01001178,2019,1530
E01001179,2019,1673
E01001180,2019,1884
E01001181,2019,2158
E01001182,2019,1420
E01001183,2019,1780
E01001184,2019,1277
E01001185,2019,1608
E01001186,2019,1862
E01001187,2019,2113
E01001188,2019,2037
E01001189,2019,1197
E01001190,2019,1492
E01001191,2019,2069
E01001192,2019,1728
E01001193,2019,1655
E01001194,2019,1663
E01032569,2019,1786
E01001195,2019,1837
E01001196,2019,1759
E01001197,2019,1900
E01001198,2019,1545
E01001199,2019,1748
E01001200,2019,1455
E01001201,2019,1561
E01001202,2019,2272
E01001203,2019,1635
E01001204,2019,1473
E01001205,2019,1582
E01001206,2019,1369
E01001207,2019,1689
E01001208,2019,1316
E01001209,2019,1609
E01001210,2019,1717
E01001211,2019,1663
E01001212,2019,1704
E01001213,2019,1977
E01001214,2019,1760
E01001215,2019,1875
E01001216,2019,1613
E01001217,2019,1414
E01001218,2019,1806
E01001219,2019,1954
E01001220,2019,1328
E01001221,2019,2845
E01001222,2019,2695
E01001223,2019,1463
E01001224,2019,1497
E01001225,2019,1655
E01001226,2019,1416
E01001227,2019,1476
E01001228,2019,1801
E01001229,2019,1461
E01001230,2019,1382
E01001231,2019,1910
E01001232,2019,1517
E01001233,2019,1345
E01001234,2019,1372
E01001235,2019,1690
E01001236,2019,1467
E01001237,2019,1520
E01001238,2019,4405
E01001239,2019,1486
E01001240,2019,1673
E01001241,2019,1615
E01001242,2019,1398
E01001243,2019,2482
E01001244,2019,2876
E01001245,2019,2056
E01001246,2019,1668
E01001247,2019,2348
E01001248,2019,1448
E01001249,2019,2301
E01001250,2019,2019
E01001251,2019,1621
E01001252,2019,2153
E01001253,2019,1841
E01001254,2019,1607
E01001255,2019,1534
E01001257,2019,1674
E01001258,2019,1619
E01001259,2019,1377
E01001260,2019,1814
E01001261,2019,2187
E01001262,2019,1570
E01001263,2019,1732
E01001264,2019,1631
E01001265,2019,1691
E01001266,2019,1752
E01001267,2019,2008
E01001268,2019,1612
E01001269,2019,1932
E01001270,2019,1627
E01001271,2019,1829
E01001272,2019,1570
E01001273,2019,1692
E01001274,2019,1784
E01001275,2019,2026
E01001276,2019,1880
E01001277,2019,1970
E01001278,2019,2040
E01001279,2019,1440
E01001280,2019,1848
E01001281,2019,1513
E01001282,2019,1441
E01001283,2019,1456
E01001284,2019,1484
E01001285,2019,1681
E01001286,2019,1548
E01001287,2019,1414
E01001288,2019,1396
E01001289,2019,1290
E01001290,2019,1814
E01001291,2019,1587
E01001292,2019,1529
E01001293,2019,1450
E01001294,2019,1911
E01001295,2019,1628
E01001296,2019,1372
E01001297,2019,1713
E01001298,2019,1761
E01001299,2019,1717
E01001300,2019,1611
E01001301,2019,1692
E01001302,2019,1575
E01001303,2019,1613
E01001304,2019,1594
E01001305,2019,1617
E01001306,2019,1652
E01001307,2019,1855
E01001308,2019,1959
E01001309,2019,1760
E01001310,2019,1782
E01001311,2019,2061
E01001312,2019,1791
E01001313,2019,1627
E01001314,2019,1535
E01001315,2019,1377
E01001316,2019,1516
E01001317,2019,1931
E01001318,2019,1685
E01001319,2019,1476
E01001320,2019,1488
E01001321,2019,2044
E01001322,2019,1829
E01001323,2019,1778
E01001324,2019,1687
E01001325,2019,1704
E01001326,2019,1743
E01001327,2019,1774
E01001328,2019,1732
E01001329,2019,1731
E01001330,2019,1756
E01001331,2019,1604
E01001332,2019,1449
E01001333,2019,2285
E01001334,2019,1551
E01001335,2019,1745
E01001336,2019,1573
E01001337,2019,1611
E01001338,2019,1731
E01001339,2019,1457
E01001340,2019,1893
E01001341,2019,1731
E01001342,2019,1874
E01001343,2019,1452
E01001344,2019,2314
E01001345,2019,1767
E01001346,2019,1851
E01001347,2019,1779
E01001348,2019,1576
E01001349,2019,1392
E01001350,2019,1486
E01001351,2019,1874
E01001352,2019,1593
E01001353,2019,1447
E01001354,2019,2091
E01001355,2019,1707
E01001356,2019,1802
E01001357,2019,1437
E01001358,2019,1452
E01001359,2019,2278
E01001360,2019,2024
E01001361,2019,2198
E01001362,2019,2142
E01001363,2019,1744
E01001364,2019,1598
E01001365,2019,2265
E01001366,2019,1941
E01001367,2019,2282
E01001368,2019,1708
E01001369,2019,1975
E01001370,2019,1993
E01001371,2019,2265
E01001372,2019,2192
E01001373,2019,1810
E01001374,2019,1888
E01001375,2019,1625
E01001376,2019,1625
E01001377,2019,1699
E01001379,2019,1603
E01001380,2019,1820
E01001381,2019,1965
E01001382,2019,1408
E01001383,2019,1619
E01001384,2019,1610
E01001385,2019,1661
E01001386,2019,1688
E01001387,2019,1534
E01001388,2019,1391
E01001389,2019,1718
E01032572,2019,1454
E01032743,2019,2374
E01032744,2019,1596
E01001390,2019,2083
E01001391,2019,2013
E01001392,2019,1905
E01001393,2019,2137
E01001394,2019,1899
E01001395,2019,1689
E01001396,2019,1615
E01001397,2019,2337
E01001398,2019,1341
E01001399,2019,1410
E01001400,2019,1647
E01001401,2019,1338
E01001402,2019,2005
E01001403,2019,1673
E01001404,2019,1549
E01001405,2019,1915
E01001406,2019,1642
E01001407,2019,1659
E01001408,2019,1708
E01001409,2019,1841
E01001410,2019,2056
E01001411,2019,1917
E01001412,2019,1769
E01001413,2019,1529
E01001414,2019,1584
E01001415,2019,2013
E01001416,2019,1705
E01001417,2019,1862
E01001418,2019,1681
E01001419,2019,2134
E01001420,2019,1607
E01001421,2019,1730
E01001422,2019,1641
E01001423,2019,2003
E01001424,2019,1222
E01001425,2019,2119
E01001426,2019,1954
E01001427,2019,1644
E01001428,2019,1881
E01001429,2019,2639
E01001430,2019,1779
E01001431,2019,1860
E01001432,2019,2106
E01001433,2019,2009
E01001434,2019,1634
E01001435,2019,1516
E01001436,2019,1977
E01001437,2019,2529
E01001438,2019,1718
E01001439,2019,2359
E01001440,2019,1723
E01001441,2019,1696
E01001442,2019,1831
E01001444,2019,1874
E01001445,2019,3188
E01001446,2019,1862
E01001447,2019,2145
E01001448,2019,1974
E01001449,2019,1743
E01001450,2019,2483
E01001451,2019,1585
E01001452,2019,1362
E01001453,2019,1804
E01001454,2019,1700
E01001455,2019,1510
E01001456,2019,1388
E01001457,2019,1701
E01001458,2019,1904
E01001459,2019,1764
E01001460,2019,2022
E01001461,2019,1819
E01001462,2019,1537
E01001463,2019,1652
E01001464,2019,1357
E01001465,2019,1607
E01001466,2019,1861
E01001467,2019,1913
E01001468,2019,1258
E01001469,2019,1687
E01001470,2019,1639
E01001471,2019,1885
E01001472,2019,1757
E01001473,2019,1519
E01001474,2019,1911
E01001475,2019,1686
E01001476,2019,1854
E01001477,2019,1987
E01001478,2019,1588
E01001479,2019,1890
E01001480,2019,1664
E01001481,2019,1793
E01001482,2019,1970
E01001483,2019,1329
E01001484,2019,1375
E01001485,2019,2066
E01001486,2019,2308
E01001487,2019,2116
E01001488,2019,2078
E01001489,2019,2068
E01001491,2019,2118
E01001492,2019,2179
E01001493,2019,1849
E01001494,2019,1502
E01001495,2019,1870
E01001496,2019,1729
E01001497,2019,1474
E01001498,2019,2006
E01001499,2019,1573
E01001500,2019,1596
E01001501,2019,2238
E01001502,2019,1898
E01001503,2019,1971
E01001504,2019,1571
E01001505,2019,1722
E01001506,2019,1585
E01001507,2019,2129
E01001508,2019,2292
E01001509,2019,1891
E01001510,2019,810
E01001511,2019,1824
E01001512,2019,2250
E01001513,2019,1967
E01001514,2019,1866
E01001515,2019,1993
E01001516,2019,1889
E01001517,2019,2034
E01001518,2019,1836
E01001519,2019,3091
E01001520,2019,1787
E01001521,2019,2024
E01001522,2019,2069
E01001523,2019,1747
E01001524,2019,1673
E01001525,2019,2005
E01001526,2019,1671
E01001527,2019,1688
E01001528,2019,1411
E01001529,2019,1700
E01001530,2019,1760
E01001531,2019,1556
E01001532,2019,1681
E01001533,2019,1439
E01001534,2019,1745
E01001535,2019,1378
E01001536,2019,1927
E01001537,2019,1776
E01001538,2019,1596
E01001539,2019,1583
E01001540,2019,1868
E01001541,2019,1524
E01001542,2019,1640
E01001543,2019,1618
E01001544,2019,1626
E01001545,2019,1944
E01001546,2019,1925
E01001547,2019,2171
E01001548,2019,2030
E01001549,2019,2123
E01001550,2019,1754
E01001551,2019,1781
E01001552,2019,2009
E01001553,2019,1765
E01001554,2019,1900
E01001555,2019,2429
E01001556,2019,1635
E01001557,2019,1799
E01001558,2019,1851
E01001559,2019,2365
E01001560,2019,1707
E01001562,2019,2319
E01001563,2019,1654
E01001564,2019,1671
E01001565,2019,1806
E01001566,2019,1630
E01001567,2019,1571
E01001568,2019,1464
