LSOA,IMD rank,IMD decile,IDACI rank,IDACI decile,IDAOPI rank,IDAOPI decile
E01027721,"31,410",10,"29,102",9,"29,922",10
E01027722,"31,533",10,"31,695",10,"31,560",10
E01027723,"11,505",4,"11,646",4,"10,397",4
E01027724,"21,264",7,"31,987",10,"31,416",10
E01027725,"28,810",9,"24,326",8,"24,526",8
E01027726,"18,731",6,"17,704",6,"21,373",7
E01027727,"22,494",7,"25,200",8,"18,868",6
E01027728,"19,710",7,"19,034",6,"21,171",7
E01027729,"13,910",5,"13,036",4,"11,355",4
E01027730,"30,679",10,"30,616",10,"28,162",9
E01027731,"29,894",10,"30,216",10,"25,749",8
E01027732,"31,579",10,"31,908",10,"32,167",10
E01027733,"32,403",10,"32,288",10,"22,038",7
E01027734,"17,073",6,"29,503",9,"29,371",9
E01027735,"18,021",6,"31,809",10,"32,284",10
E01027736,"18,329",6,"26,149",8,"26,899",9
E01027737,"27,140",9,"31,756",10,"24,999",8
E01027738,"21,065",7,"19,833",7,"21,920",7
E01027739,"20,401",7,"28,090",9,"17,380",6
E01027740,"2,060",1,"9,642",3,"2,905",1
E01027741,"19,265",6,"13,606",5,"22,854",7
E01027742,"20,837",7,"24,746",8,"28,191",9
E01027743,"21,043",7,"20,936",7,"28,883",9
E01027744,"18,100",6,"23,549",8,"29,337",9
E01027745,"26,535",9,"25,224",8,"22,912",7
E01027746,"25,874",8,"25,060",8,"19,920",7
E01027747,"28,452",9,"21,956",7,"25,656",8
E01027748,"23,082",8,"21,778",7,"22,115",7
E01027749,"7,731",3,"4,861",2,"12,697",4
E01027750,"25,932",8,"20,463",7,"22,054",7
E01027751,"26,691",9,"27,750",9,"26,733",9
E01027752,"16,687",6,"20,758",7,"25,070",8
E01027753,"25,519",8,"26,202",8,"29,876",10
E01027754,"25,470",8,"27,849",9,"21,194",7
E01027756,"20,022",7,"18,792",6,"27,106",9
E01027758,"18,604",6,"30,505",10,"30,520",10
E01027759,"24,439",8,"30,889",10,"20,866",7
E01027760,"20,259",7,"26,221",8,"22,742",7
E01027761,"23,223",8,"26,399",9,"25,452",8
E01027762,"20,834",7,"30,095",10,"25,371",8
E01027763,"17,602",6,"20,899",7,"31,402",10
E01027764,"17,197",6,"17,902",6,"22,716",7
E01027765,"26,527",9,"23,093",8,"23,165",8
E01027766,"20,525",7,"15,698",5,"13,556",5
E01027767,"29,522",9,"25,254",8,"26,632",9
E01027768,"31,762",10,"28,798",9,"30,648",10
E01027769,"17,125",6,"8,579",3,"21,154",7
E01027770,"16,770",6,"17,673",6,"20,110",7
E01027771,"23,777",8,"32,238",10,"11,672",4
E01027772,"21,326",7,"24,143",8,"14,088",5
E01027773,"15,894",5,"29,143",9,"30,183",10
E01027774,"18,970",6,"25,601",8,"26,580",9
E01027775,"18,784",6,"31,199",10,"24,241",8
E01027776,"16,055",5,"26,461",9,"26,523",9
E01027777,"14,942",5,"19,185",6,"29,068",9
E01027778,"16,232",5,"26,498",9,"24,880",8
E01027779,"10,658",4,"18,265",6,"18,054",6
E01027780,"18,127",6,"24,057",8,"28,226",9
E01027781,"21,452",7,"16,331",5,"16,386",5
E01027782,"26,518",9,"29,976",10,"22,270",7
E01027783,"25,640",8,"20,728",7,"28,836",9
E01027784,"18,975",6,"12,524",4,"12,930",4
E01027785,"13,918",5,"18,271",6,"13,089",4
E01027786,"30,537",10,"18,186",6,"31,957",10
E01027787,"10,138",4,"8,945",3,"8,363",3
E01027788,"20,979",7,"25,482",8,"17,239",6
E01027789,"14,195",5,"11,022",4,"10,297",4
E01027790,"16,504",6,"13,935",5,"22,814",7
E01027791,"28,514",9,"30,005",10,"23,222",8
E01027792,"27,459",9,"24,748",8,"26,726",9
E01027793,"16,276",5,"20,470",7,"12,906",4
E01027794,"28,256",9,"19,808",7,"25,843",8
E01027795,"10,805",4,"9,822",3,"9,155",3
E01027796,"15,813",5,"17,423",6,"20,244",7
E01027797,"18,689",6,"20,253",7,"24,498",8
E01027798,"15,462",5,"11,924",4,"18,793",6
E01027799,"22,469",7,"29,789",10,"27,399",9
E01027800,"15,125",5,"16,993",6,"29,405",9
E01027801,"24,919",8,"26,426",9,"26,043",8
E01027802,"15,917",5,"17,830",6,"28,220",9
E01027803,"12,855",4,"13,657",5,"24,555",8
E01027804,702,1,537,1,"2,938",1
E01027805,"2,566",1,"4,256",2,"6,320",2
E01027806,574,1,"2,711",1,"1,441",1
E01027807,"15,544",5,"18,399",6,"17,541",6
E01027808,"23,283",8,"21,121",7,"25,939",8
E01027809,"19,117",6,"17,570",6,"22,154",7
E01027810,"9,801",3,"10,781",4,"15,917",5
E01027811,"10,682",4,"16,777",6,"12,445",4
E01027812,"4,565",2,"7,467",3,"12,589",4
E01027813,"12,424",4,"18,436",6,"18,755",6
E01027814,"21,294",7,"18,522",6,"25,691",8
E01027815,"23,272",8,"21,398",7,"28,109",9
E01027816,"22,297",7,"17,550",6,"22,858",7
E01027817,"2,258",1,"4,277",2,"3,324",2
E01027818,"12,826",4,"14,648",5,"9,657",3
E01027819,243,1,114,1,"2,884",1
E01027820,"2,257",1,324,1,"7,489",3
E01027821,"19,680",6,"31,373",10,"25,560",8
E01027822,"14,349",5,"21,174",7,"20,890",7
E01027823,"14,419",5,"11,526",4,"17,020",6
E01027824,"6,442",2,"11,159",4,"4,496",2
E01027825,"4,056",2,"4,940",2,"7,971",3
E01027826,"13,381",5,"18,298",6,"10,111",4
E01027827,"5,186",2,"3,793",2,"13,838",5
E01027828,"14,921",5,"17,282",6,"16,084",5
E01027829,"14,938",5,"14,891",5,"23,038",8
E01027830,"8,505",3,"7,701",3,"9,072",3
E01027831,"15,695",5,"29,395",9,"19,493",6
E01027832,"11,688",4,"13,940",5,"22,950",7
E01027833,"8,605",3,"11,833",4,"15,941",5
E01027834,"19,639",6,"16,775",6,"16,424",6
E01027835,"13,662",5,"14,306",5,"19,557",6
E01027836,"25,581",8,"27,195",9,"20,814",7
E01027837,"5,992",2,"7,993",3,"3,623",2
E01027838,"24,730",8,"27,983",9,"26,026",8
E01027839,"24,645",8,"26,655",9,"21,577",7
E01027840,"10,283",4,"11,197",4,"15,928",5
E01027841,"12,722",4,"28,517",9,"25,786",8
E01027842,"15,815",5,"11,256",4,"19,846",7
E01027843,"11,852",4,"14,080",5,"8,970",3
E01027844,"27,608",9,"31,214",10,"29,671",10
E01027845,"28,737",9,"26,760",9,"25,990",8
E01027846,"6,252",2,"10,702",4,"10,571",4
E01027847,585,1,"3,774",2,"5,043",2
E01027848,"24,115",8,"22,421",7,"23,386",8
E01027849,"17,301",6,"29,087",9,"20,903",7
E01027850,"5,682",2,"10,606",4,"6,663",3
E01027851,"14,546",5,"15,022",5,"16,946",6
E01027852,"3,438",2,"4,833",2,"7,176",3
E01027853,"9,037",3,"14,676",5,"11,598",4
E01027854,"5,399",2,"8,131",3,"10,547",4
E01027855,"30,526",10,"27,095",9,"32,328",10
E01027856,"23,455",8,"26,092",8,"21,999",7
E01027857,"15,253",5,"24,224",8,"25,162",8
E01027858,"21,002",7,"29,016",9,"25,756",8
E01027859,"26,870",9,"29,163",9,"21,904",7
E01027860,"20,635",7,"28,860",9,"13,612",5
E01027861,"8,054",3,"13,041",4,"10,035",4
E01027862,"8,995",3,"18,436",6,"7,356",3
E01027863,"21,536",7,"22,085",7,"16,864",6
E01027864,"4,898",2,"5,413",2,"7,952",3
E01027865,"6,929",3,"7,662",3,"9,234",3
E01027866,"12,337",4,"12,545",4,"10,149",4
E01027867,"21,816",7,"26,706",9,"22,359",7
E01027868,"16,318",5,"21,604",7,"13,971",5
E01027869,"2,581",1,"6,471",2,"10,162",4
E01027870,"10,410",4,"21,282",7,"13,039",4
E01027871,"16,229",5,"18,819",6,"17,098",6
E01027872,"3,692",2,"8,555",3,"7,072",3
E01027873,"17,630",6,"16,350",5,"20,147",7
E01027874,391,1,292,1,"4,848",2
E01027875,"26,120",8,"31,645",10,"30,482",10
E01027876,"24,502",8,"26,676",9,"22,740",7
E01027877,"20,120",7,"22,887",7,"23,770",8
E01027878,"17,024",6,"15,264",5,"21,206",7
E01027879,"29,048",9,"20,908",7,"28,733",9
E01027880,"32,647",10,"30,466",10,"32,281",10
E01027881,"16,931",6,"12,482",4,"14,824",5
E01027882,"28,582",9,"24,614",8,"27,414",9
E01027883,"17,993",6,"11,347",4,"22,220",7
E01027884,"16,406",5,"15,039",5,"21,290",7
E01027885,"29,049",9,"22,579",7,"23,118",8
E01027886,"25,082",8,"26,158",8,"28,569",9
E01027887,"28,790",9,"28,275",9,"25,528",8
E01027888,"22,607",7,"28,597",9,"26,278",9
E01027889,"16,281",5,"18,267",6,"19,947",7
E01027890,"22,620",7,"16,595",6,"28,751",9
E01027891,"26,079",8,"23,831",8,"25,862",8
E01027892,"14,629",5,"11,948",4,"17,960",6
E01027893,"30,536",10,"25,800",8,"29,394",9
E01027894,"27,930",9,"20,361",7,"28,958",9
E01027895,"23,516",8,"17,916",6,"26,465",9
E01027896,"25,565",8,"21,352",7,"17,795",6
E01027897,"26,558",9,"27,883",9,"28,647",9
E01027898,"29,832",10,"23,233",8,"22,490",7
E01027899,"31,108",10,"25,558",8,"24,387",8
E01027900,"29,515",9,"28,329",9,"23,350",8
E01027901,"32,449",10,"26,029",8,"30,458",10
E01027902,"18,577",6,"21,351",7,"18,088",6
E01027903,"28,224",9,"31,085",10,"29,108",9
E01027904,"26,536",9,"30,611",10,"26,553",9
E01027905,"10,843",4,"8,826",3,"10,567",4
E01027906,"9,533",3,"6,673",3,"11,539",4
E01027907,"2,687",1,"2,000",1,"3,235",1
E01027908,"9,732",3,"7,984",3,"6,251",2
E01027909,"6,628",3,"6,476",2,"10,901",4
E01027910,"12,451",4,"9,575",3,"9,014",3
E01027911,"19,165",6,"17,443",6,"20,250",7
E01027912,"30,439",10,"27,796",9,"29,590",10
E01027913,"28,297",9,"27,252",9,"30,899",10
E01027914,"31,630",10,"27,136",9,"29,628",10
E01027915,"18,330",6,"19,267",6,"19,040",6
E01027916,"15,087",5,"11,491",4,"11,773",4
E01027917,"30,031",10,"27,789",9,"21,062",7
E01027918,"14,618",5,"13,557",5,"19,064",6
E01027919,"24,874",8,"28,400",9,"25,030",8
E01027920,"26,873",9,"20,629",7,"28,847",9
E01027921,"22,611",7,"28,346",9,"9,644",3
E01027922,"28,590",9,"30,518",10,"32,554",10
E01027923,"16,822",6,"20,644",7,"23,809",8
E01027924,"23,417",8,"30,935",10,"23,193",8
E01027925,"19,384",6,"14,757",5,"23,166",8
E01027926,"17,713",6,"14,392",5,"22,948",7
E01027927,"8,135",3,"11,133",4,"9,365",3
E01027928,"11,262",4,"10,923",4,"17,531",6
E01027929,"13,824",5,"11,862",4,"13,411",5
E01027930,"2,357",1,"3,173",1,"6,336",2
E01027931,"9,526",3,"8,295",3,"13,763",5
E01027932,"14,142",5,"8,974",3,"24,676",8
E01027933,"10,324",4,"8,401",3,"13,391",5
E01027934,"28,442",9,"23,916",8,"20,874",7
E01027935,"11,460",4,"7,323",3,"14,388",5
E01027936,"29,075",9,"23,837",8,"31,237",10
E01027937,"5,538",2,"3,510",2,"5,512",2
E01027938,"28,026",9,"28,131",9,"26,441",9
E01027939,"2,416",1,"3,593",2,"4,707",2
E01027940,"24,896",8,"21,436",7,"29,088",9
E01027941,"8,961",3,"9,314",3,"21,568",7
E01027942,"4,242",2,"4,299",2,"16,402",5
E01027943,"13,927",5,"10,909",4,"18,920",6
E01027944,"26,394",9,"26,425",9,"24,692",8
E01027945,"12,817",4,"13,468",5,"12,396",4
E01027946,"17,085",6,"12,904",4,"14,647",5
E01027947,"16,960",6,"14,078",5,"17,903",6
E01027948,"14,479",5,"13,652",5,"20,975",7
E01027949,"14,061",5,"13,686",5,"18,823",6
E01027950,"12,923",4,"17,203",6,"15,356",5
E01027951,985,1,871,1,"10,444",4
E01027952,"2,788",1,"1,787",1,"6,153",2
E01027953,"11,713",4,"9,778",3,"18,063",6
E01027954,"6,548",2,"4,997",2,"10,720",4
E01027955,"5,624",2,"2,074",1,"13,420",5
E01027956,"2,605",1,"1,493",1,"4,755",2
E01027957,"10,673",4,"6,217",2,"15,970",5
E01027958,"4,327",2,"3,358",2,"4,454",2
E01027959,"25,307",8,"26,733",9,"26,368",9
E01027960,"10,729",4,"10,211",4,"12,688",4
E01027961,"22,516",7,"19,098",6,"24,431",8
E01027962,"17,076",6,"14,151",5,"15,924",5
E01027963,"10,709",4,"6,568",2,"17,661",6
E01027964,"4,613",2,"10,534",4,"10,949",4
E01027965,"1,331",1,"1,600",1,"5,977",2
E01027966,"1,925",1,"8,363",3,"3,716",2
E01027967,"6,859",3,"6,034",2,"8,595",3
E01027968,"1,855",1,"1,230",1,"7,334",3
E01027969,"9,225",3,"5,932",2,"15,748",5
E01027970,"15,750",5,"12,570",4,"18,330",6
E01027971,"16,499",6,"12,787",4,"28,926",9
E01027972,"15,754",5,"12,537",4,"17,553",6
E01027973,"24,533",8,"28,779",9,"27,080",9
E01027974,438,1,840,1,694,1
E01027975,"12,482",4,"6,388",2,"12,954",4
E01027976,"3,121",1,"6,334",2,"6,310",2
E01027977,"5,598",2,"7,181",3,"10,263",4
E01027978,"1,941",1,"1,883",1,"5,644",2
E01027979,"17,088",6,"13,357",5,"23,150",8
E01027980,"3,088",1,"1,881",1,"7,056",3
E01027981,"11,936",4,"12,567",4,"20,048",7
E01027982,"11,595",4,"13,157",5,"12,900",4
E01027983,"5,069",2,"2,807",1,"13,940",5
E01027984,"20,227",7,"13,570",5,"24,746",8
E01027985,"9,497",3,"9,838",3,"9,041",3
E01027986,"4,112",2,"5,068",2,"10,445",4
E01027987,"7,428",3,"6,693",3,"8,000",3
E01027988,"17,415",6,"18,314",6,"20,316",7
E01027989,"14,885",5,"16,261",5,"19,166",6
E01027990,"21,985",7,"21,103",7,"22,919",7
E01027991,"10,159",4,"8,817",3,"19,604",6
E01027992,"31,002",10,"30,426",10,"26,206",8
E01027993,"22,414",7,"22,877",7,"25,160",8
E01027994,"19,230",6,"16,951",6,"16,858",6
E01027995,"22,016",7,"23,214",8,"23,174",8
E01027996,"10,289",4,"9,972",4,"9,288",3
E01027997,"18,675",6,"20,290",7,"23,093",8
E01027998,"13,988",5,"7,550",3,"21,184",7
E01027999,"20,986",7,"24,360",8,"22,772",7
E01028000,"22,360",7,"25,289",8,"23,733",8
E01028001,"1,262",1,656,1,"4,528",2
E01028002,"15,204",5,"9,408",3,"21,907",7
E01028003,"18,310",6,"11,707",4,"17,605",6
E01028004,"23,601",8,"26,348",9,"27,634",9
E01028005,"21,177",7,"19,600",6,"28,136",9
E01028006,"18,276",6,"31,104",10,"26,911",9
E01028007,"22,124",7,"17,733",6,"26,334",9
E01028008,"3,700",2,"4,268",2,"11,429",4
E01028009,"26,431",9,"25,112",8,"32,479",10
E01028010,"25,915",8,"26,390",9,"29,006",9
E01028011,"5,822",2,"7,933",3,"8,406",3
E01028012,"14,742",5,"11,076",4,"15,538",5
E01028013,"19,406",6,"16,747",6,"16,800",6
E01028014,"6,688",3,"13,510",5,"7,325",3
E01028015,"20,148",7,"18,520",6,"21,455",7
E01028016,"14,312",5,"11,062",4,"23,111",8
E01028017,"10,139",4,"9,632",3,"11,981",4
E01028018,"23,233",8,"17,310",6,"26,501",9
E01028019,"6,891",3,"4,076",2,"13,360",5
E01028020,"9,380",3,"16,382",5,"15,785",5
E01028021,"22,017",7,"26,244",8,"20,902",7
E01028022,"14,469",5,"10,581",4,"18,326",6
E01028023,"20,998",7,"22,220",7,"26,311",9
E01028024,"14,322",5,"10,497",4,"16,696",6
E01028025,"8,165",3,"6,272",2,"11,079",4
E01028026,"4,830",2,"2,103",1,"13,557",5
E01028027,"5,626",2,"4,818",2,"17,274",6
E01028028,"8,276",3,"10,106",4,"12,226",4
E01028029,"4,671",2,"3,487",2,"9,758",3
E01028030,"9,159",3,"8,106",3,"10,681",4
E01028031,"14,229",5,"15,840",5,"15,784",5
E01028032,"24,194",8,"28,185",9,"24,269",8
E01028033,"6,428",2,"19,137",6,"24,259",8
E01028034,"18,179",6,"17,669",6,"21,741",7
E01028035,"25,959",8,"22,716",7,"24,740",8
E01028036,"11,760",4,"19,159",6,"26,870",9
E01028037,"18,914",6,"25,979",8,"22,355",7
E01028038,"10,903",4,"7,639",3,"16,706",6
E01028039,"15,362",5,"28,712",9,"21,563",7
E01028040,"6,631",3,"11,755",4,"16,782",6
E01028041,"9,841",3,"20,977",7,"15,432",5
E01028042,"15,856",5,"14,673",5,"16,399",5
E01028043,"18,111",6,"17,144",6,"27,539",9
E01028044,"4,182",2,"6,741",3,"7,898",3
E01028045,"10,689",4,"13,563",5,"9,626",3
E01028046,"18,237",6,"15,861",5,"28,045",9
E01028047,"27,138",9,"30,525",10,"23,423",8
E01028048,"21,312",7,"21,315",7,"23,109",8
E01028049,"11,940",4,"12,412",4,"12,429",4
E01028050,"19,354",6,"18,045",6,"19,171",6
E01028051,"18,164",6,"21,834",7,"16,613",6
E01028052,"26,101",8,"25,814",8,"26,362",9
E01028053,"5,455",2,"10,442",4,"10,134",4
E01028054,"28,293",9,"31,588",10,"25,029",8
E01028055,"3,034",1,"3,028",1,"6,263",2
E01028056,"9,518",3,"5,520",2,"17,344",6
E01028057,"4,358",2,"5,075",2,"15,066",5
E01028058,"24,639",8,"27,878",9,"24,723",8
E01028059,"28,759",9,"26,553",9,"27,204",9
E01028060,"23,925",8,"27,317",9,"31,539",10
E01028061,"25,726",8,"24,597",8,"27,659",9
E01028062,"7,504",3,"8,807",3,"17,224",6
E01028063,"27,888",9,"25,012",8,"32,093",10
E01028064,"8,121",3,"10,297",4,"8,576",3
E01028065,"1,220",1,"1,721",1,"1,684",1
E01028066,"1,598",1,"2,869",1,"3,163",1
E01028067,"5,910",2,"6,660",3,"8,217",3
E01028068,"1,816",1,"7,569",3,"8,286",3
E01028069,"27,899",9,"25,617",8,"27,083",9
E01028070,"28,736",9,"25,572",8,"29,043",9
E01028073,"15,007",5,"18,830",6,"5,398",2
E01028074,"17,816",6,"7,337",3,"8,646",3
E01028075,"20,867",7,"17,184",6,"15,511",5
E01028076,"15,297",5,"10,200",4,"15,499",5
E01028077,"11,387",4,"11,803",4,"7,481",3
E01028078,"17,126",6,"9,719",3,"9,160",3
E01028079,"25,616",8,"22,249",7,"15,220",5
E01028080,"19,977",7,"15,013",5,"13,456",5
E01028081,"14,447",5,"12,394",4,"17,514",6
E01028082,"27,921",9,"22,502",7,"30,585",10
E01028083,"10,311",4,"7,860",3,"12,761",4
E01028084,"31,453",10,"24,869",8,"28,205",9
E01028085,"21,871",7,"30,835",10,"19,527",6
E01028086,"20,206",7,"16,988",6,"12,546",4
E01028087,"30,718",10,"29,949",10,"32,226",10
E01028088,"29,856",10,"23,770",8,"29,245",9
E01028089,"32,170",10,"31,804",10,"32,563",10
E01028090,"24,249",8,"25,444",8,"15,388",5
E01028091,"30,669",10,"30,213",10,"27,337",9
E01028092,"14,332",5,"12,848",4,"15,178",5
E01028093,"24,587",8,"25,536",8,"29,152",9
E01028094,"27,214",9,"20,061",7,"21,085",7
E01028095,"28,283",9,"27,971",9,"20,342",7
E01028096,"24,345",8,"21,722",7,"21,287",7
E01028097,"30,987",10,"27,312",9,"32,157",10
E01028098,"11,497",4,"15,168",5,"9,502",3
E01028099,"28,005",9,"17,339",6,"21,150",7
E01028100,"20,175",7,"15,499",5,"14,870",5
E01028101,"5,310",2,"1,068",1,"9,441",3
E01028102,"16,367",5,"15,532",5,"16,149",5
E01028103,"8,775",3,"9,997",4,"13,488",5
E01028104,"26,926",9,"20,594",7,"24,144",8
E01028105,"19,085",6,"16,403",5,"16,900",6
E01028106,"21,969",7,"21,931",7,"19,216",6
E01028107,"22,108",7,"18,899",6,"22,963",7
E01028108,"18,158",6,"18,531",6,"22,612",7
E01028109,"18,704",6,"14,756",5,"19,982",7
E01028110,"3,595",2,351,1,"6,530",2
E01028111,"10,837",4,"4,112",2,"15,982",5
E01028112,"3,973",2,"3,577",2,"5,872",2
E01028113,"4,475",2,"8,836",3,"6,381",2
E01028114,"12,227",4,"7,508",3,"14,074",5
E01028115,"26,797",9,"23,594",8,"25,688",8
E01028116,"24,719",8,"18,117",6,"26,054",8
E01028117,"28,444",9,"21,475",7,"30,353",10
E01028118,"25,568",8,"25,325",8,"26,002",8
E01028119,"26,428",9,"25,253",8,"27,605",9
E01028120,"29,247",9,"24,484",8,"27,440",9
E01028121,"28,092",9,"26,594",9,"24,169",8
E01028122,"11,807",4,"16,917",6,"6,260",2
E01028123,"29,293",9,"21,186",7,"31,298",10
E01028124,"22,910",7,"24,405",8,"21,987",7
E01028125,"18,236",6,"15,925",5,"21,444",7
E01028126,"16,563",6,"13,926",5,"23,047",8
E01028127,"6,740",3,"5,568",2,"11,120",4
E01028128,"31,741",10,"28,149",9,"30,963",10
E01028129,"13,840",5,"11,947",4,"13,009",4
E01028130,"11,249",4,"9,588",3,"10,866",4
E01028131,"21,353",7,"19,667",6,"19,677",6
E01028132,"13,158",5,"12,097",4,"12,107",4
E01028133,"12,029",4,"11,468",4,"14,036",5
E01028134,"14,654",5,"11,847",4,"14,925",5
E01028135,"31,940",10,"28,213",9,"31,156",10
E01028136,"32,182",10,"30,989",10,"31,177",10
E01028137,"32,653",10,"28,232",9,"30,621",10
E01028138,"27,458",9,"24,321",8,"21,137",7
E01028139,"32,353",10,"29,896",10,"30,472",10
E01028142,"18,547",6,"12,642",4,"19,896",7
E01028143,"12,153",4,"9,210",3,"13,249",5
E01028144,"13,896",5,"16,702",6,"14,512",5
E01028146,"25,356",8,"26,010",8,"21,556",7
E01028147,"6,865",3,"4,666",2,"12,463",4
E01028148,"30,766",10,"32,284",10,"29,811",10
E01028149,"30,219",10,"30,384",10,"24,213",8
E01028150,"25,577",8,"16,160",5,"29,888",10
E01028151,"30,318",10,"31,171",10,"25,322",8
E01028152,"17,921",6,"16,456",6,"25,201",8
E01028153,"8,538",3,"4,939",2,"11,413",4
E01028154,"21,017",7,"19,890",7,"25,457",8
E01028155,"15,248",5,"13,057",4,"12,902",4
E01028156,"19,748",7,"23,196",8,"13,746",5
E01028157,"21,601",7,"19,480",6,"19,273",6
E01028158,"11,450",4,"14,025",5,"7,382",3
E01028159,"15,506",5,"13,502",5,"9,119",3
E01028160,"18,631",6,"13,991",5,"21,490",7
E01028161,"15,669",5,"12,819",4,"12,222",4
E01028162,"15,450",5,"11,170",4,"14,163",5
E01028163,"22,470",7,"17,506",6,"21,339",7
E01028164,"16,204",5,"15,324",5,"16,082",5
E01028165,"11,675",4,"10,638",4,"9,357",3
E01028166,"9,596",3,"4,545",2,"16,578",6
E01028167,"9,926",4,"5,382",2,"11,119",4
E01028168,"22,710",7,"18,406",6,"23,494",8
E01028169,"29,638",10,"32,509",10,"26,239",8
E01028170,"24,559",8,"27,241",9,"15,708",5
E01028171,"16,490",6,"17,334",6,"16,426",6
E01028172,"24,573",8,"16,782",6,"24,155",8
E01028173,"1,427",1,"1,133",1,"3,854",2
E01028174,"10,791",4,"9,608",3,"13,673",5
E01028175,"18,813",6,"19,467",6,"19,462",6
E01028176,"24,994",8,"25,739",8,"27,453",9
E01028177,"27,583",9,"15,831",5,"26,835",9
E01028178,"26,836",9,"27,405",9,"27,899",9
E01028179,"25,140",8,"23,278",8,"21,482",7
E01028180,"26,990",9,"28,967",9,"28,662",9
E01028181,"29,142",9,"24,017",8,"23,804",8
E01028182,"21,669",7,"13,790",5,"18,584",6
E01028183,"19,866",7,"18,413",6,"22,339",7
E01028184,"23,682",8,"16,779",6,"23,823",8
E01028185,"9,061",3,"7,442",3,"8,279",3
E01028186,"5,302",2,"4,991",2,"4,321",2
E01028187,"7,577",3,"1,774",1,"4,670",2
E01028188,"18,392",6,"10,626",4,"20,251",7
E01028189,"14,411",5,"7,571",3,"19,294",6
E01028190,"26,046",8,"22,651",7,"20,086",7
E01028191,"17,824",6,"15,058",5,"15,073",5
E01028192,"9,867",4,"7,073",3,"12,359",4
E01028193,"21,301",7,"31,015",10,"16,438",6
E01028194,"24,350",8,"24,280",8,"17,012",6
E01028195,"27,383",9,"25,501",8,"23,602",8
E01028196,"30,007",10,"27,918",9,"23,835",8
E01028197,"27,584",9,"21,667",7,"21,764",7
E01028198,"31,187",10,"32,439",10,"29,917",10
E01028199,"32,123",10,"32,343",10,"32,544",10
E01028200,"27,561",9,"20,094",7,"28,171",9
E01028201,"32,349",10,"26,492",9,"32,153",10
E01028202,"18,549",6,"15,330",5,"17,356",6
E01028203,"22,803",7,"18,082",6,"20,829",7
E01028204,"24,999",8,"23,767",8,"21,443",7
E01028205,"19,469",6,"13,418",5,"20,915",7
E01028206,"26,661",9,"17,162",6,"24,186",8
E01028207,"23,463",8,"22,826",7,"25,002",8
E01028208,"12,820",4,"9,788",3,"15,321",5
E01028209,"8,471",3,"7,386",3,"11,265",4
E01028210,"9,098",3,"11,734",4,"4,150",2
E01028211,"12,314",4,"13,050",4,"16,028",5
E01028212,"9,676",3,"6,220",2,"13,823",5
E01028213,"29,340",9,"31,210",10,"29,478",9
E01028214,"28,719",9,"29,236",9,"20,819",7
E01028215,"31,388",10,"30,053",10,"27,369",9
E01028216,"32,321",10,"31,728",10,"29,484",9
E01028217,"25,491",8,"32,280",10,"16,378",5
E01028218,"32,130",10,"31,657",10,"30,812",10
E01028219,"27,911",9,"28,025",9,"26,167",8
E01028220,"18,400",6,"23,231",8,"24,730",8
E01028222,"30,448",10,"32,271",10,"32,024",10
E01028223,"8,176",3,"17,239",6,"7,602",3
E01028224,"7,163",3,"4,340",2,"14,104",5
E01028225,"8,790",3,"13,695",5,"12,139",4
E01028226,"3,137",1,460,1,"9,846",3
E01028227,"4,469",2,"6,232",2,"8,169",3
E01028228,"11,228",4,"18,658",6,"11,648",4
E01028229,"7,981",3,"14,030",5,"12,167",4
E01028230,"4,948",2,"3,637",2,"8,966",3
E01028231,"4,938",2,"7,529",3,"3,709",2
E01028232,"8,842",3,"3,839",2,"20,635",7
E01028233,"5,763",2,"9,240",3,"14,829",5
E01028234,"3,512",2,"2,419",1,"5,608",2
E01028235,"27,125",9,"28,824",9,"27,681",9
E01028236,"19,378",6,"15,205",5,"17,945",6
E01028237,"17,911",6,"12,374",4,"25,682",8
E01028238,"5,137",2,"6,422",2,"16,954",6
E01028239,"12,845",4,"8,581",3,"21,066",7
E01028240,"22,647",7,"26,366",9,"26,420",9
E01028241,"29,250",9,"25,787",8,"28,335",9
E01028242,"16,569",6,"22,808",7,"19,860",7
E01028243,"14,001",5,"21,309",7,"12,610",4
E01028244,"16,280",5,"23,397",8,"19,522",6
E01028245,"4,454",2,"5,649",2,"6,527",2
