pcds,term,usertype,oa21,lsoa11,lsoa21,lsoa21_onsname,lsoa21_name,imd_decile,msoa21,msoa21_onsname,msoa21_name,ward,ward_name,pcon,pcon_name
CV5 9LF,0,0,E00049009,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LG,0,0,E00049009,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LH,0,0,E00049009,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LJ,0,0,E00049009,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LL,0,0,E00049009,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LN,0,0,E00049058,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LP,0,0,E00049058,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LQ,0,0,E00049058,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LR,0,0,E00049057,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LS,0,0,E00049057,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LT,0,0,E00049058,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LU,0,0,E00049058,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LW,0,0,E00049016,E01009693,E01009693,Coventry 022C,Allesley Park South - Buckingham Rise,7,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LX,0,0,E00049016,E01009693,E01009693,Coventry 022C,Allesley Park South - Buckingham Rise,7,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LY,0,0,E00049018,E01009693,E01009693,Coventry 022C,Allesley Park South - Buckingham Rise,7,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9LZ,0,0,E00049018,E01009693,E01009693,Coventry 022C,Allesley Park South - Buckingham Rise,7,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NA,0,0,E00049017,E01009693,E01009693,Coventry 022C,Allesley Park South - Buckingham Rise,7,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NB,0,0,E00049008,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9ND,0,0,E00049016,E01009693,E01009693,Coventry 022C,Allesley Park South - Buckingham Rise,7,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NE,0,0,E00049016,E01009693,E01009693,Coventry 022C,Allesley Park South - Buckingham Rise,7,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NF,0,0,E00049008,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NG,0,0,E00049008,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NH,0,0,E00049017,E01009693,E01009693,Coventry 022C,Allesley Park South - Buckingham Rise,7,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NJ,0,0,E00049017,E01009693,E01009693,Coventry 022C,Allesley Park South - Buckingham Rise,7,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NL,0,0,E00049015,E01009694,E01009694,Coventry 022D,Allesley Park – Allesley Old Road ,10,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NN,0,0,E00049015,E01009694,E01009694,Coventry 022D,Allesley Park – Allesley Old Road ,10,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NP,0,0,E00049059,E01009694,E01009694,Coventry 022D,Allesley Park – Allesley Old Road ,10,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NQ,0,0,E00049059,E01009694,E01009694,Coventry 022D,Allesley Park – Allesley Old Road ,10,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NR,0,0,E00049059,E01009694,E01009694,Coventry 022D,Allesley Park – Allesley Old Road ,10,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NS,0,0,E00049015,E01009694,E01009694,Coventry 022D,Allesley Park – Allesley Old Road ,10,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NT,0,0,E00049008,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NU,0,0,E00049008,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NW,0,0,E00049008,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9NX,0,0,E00185073,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9NY,0,0,E00048238,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9NZ,0,0,E00048236,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PA,0,0,E00048241,E01009526,E01009526,Coventry 010B,Coundon Wedge,7,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PB,0,0,E00048220,E01009526,E01009526,Coventry 010B,Coundon Wedge,7,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PD,0,0,E00048239,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PE,0,0,E00048238,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PF,0,0,E00185054,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PG,0,0,E00185054,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PH,0,1,E00048236,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PJ,0,0,E00185054,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PL,0,0,E00185054,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PN,0,0,E00185080,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PP,0,0,E00185080,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PQ,0,0,E00185080,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PR,0,0,E00185080,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PS,0,0,E00048205,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PT,1,0,E00048241,E01009526,E01009526,Coventry 010B,Coundon Wedge,7,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PU,0,0,E00048249,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PW,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PX,0,0,E00185080,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PY,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9PZ,1,1,E00185054,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QA,0,0,E00049088,E01009704,E01009704,Coventry 023C,Allesley Green – Dunchurch Highway West,10,E02001980,Coventry 023,Allesley Green & Lower Eastern Green,E05001234,Woodlands,E14001181,Coventry North West
CV5 9QB,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QD,0,0,E00185080,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QE,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QF,0,0,E00048245,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QP,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QR,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QS,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QT,0,0,E00048236,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QU,0,1,E00048241,E01009526,E01009526,Coventry 010B,Coundon Wedge,7,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9QX,1,1,E00049061,E01009704,E01009704,Coventry 023C,Allesley Green – Dunchurch Highway West,10,E02001980,Coventry 023,Allesley Green & Lower Eastern Green,E05001234,Woodlands,E14001181,Coventry North West
CV5 9QY,0,0,E00049012,E01009694,E01009694,Coventry 022D,Allesley Park – Allesley Old Road ,10,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9QZ,1,1,E00049061,E01009704,E01009704,Coventry 023C,Allesley Green – Dunchurch Highway West,10,E02001980,Coventry 023,Allesley Green & Lower Eastern Green,E05001234,Woodlands,E14001181,Coventry North West
CV5 9RA,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV5 9RB,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV5 9RD,0,0,E00049008,E01009692,E01009692,Coventry 022B,Lower Eastern Green - Allesley Park Frilsham Way,9,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9RE,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9RF,1,1,E00049061,E01009704,E01009704,Coventry 023C,Allesley Green – Dunchurch Highway West,10,E02001980,Coventry 023,Allesley Green & Lower Eastern Green,E05001234,Woodlands,E14001181,Coventry North West
CV5 9RG,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9RH,1,1,E00049015,E01009694,E01009694,Coventry 022D,Allesley Park – Allesley Old Road ,10,E02001979,Coventry 022,Allesley Park,E05001233,Whoberley,E14001181,Coventry North West
CV5 9RL,0,1,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9RN,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9RP,0,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9RQ,1,1,E00049061,E01009704,E01009704,Coventry 023C,Allesley Green – Dunchurch Highway West,10,E02001980,Coventry 023,Allesley Green & Lower Eastern Green,E05001234,Woodlands,E14001181,Coventry North West
CV5 9RY,1,0,E00048253,E01009523,E01009523,Coventry 010A,Hawkes End & countryside,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9TA,0,0,E00185073,E01009528,E01009528,Coventry 010C,Browns Lane ,8,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9TY,0,0,E00048245,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9TZ,0,0,E00048241,E01009526,E01009526,Coventry 010B,Coundon Wedge,7,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9WA,1,1,E00048245,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9WQ,1,1,E00048241,E01009526,E01009526,Coventry 010B,Coundon Wedge,7,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9WR,1,1,E00048245,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9WS,1,1,E00048245,E01009531,E01009531,Coventry 010D,Allesley Village,6,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9WT,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV5 9WU,1,1,E00048241,E01009526,E01009526,Coventry 010B,Coundon Wedge,7,E02001967,Coventry 010,Brownshill Green,E05001218,Bablake,E14001181,Coventry North West
CV5 9WY,1,1,E00048438,E01009567,E01009567,Coventry 009C,Edgwick - Canal Road,1,E02001966,Coventry 009,Foleshill West,E05001222,Foleshill,E14001180,Coventry East
